Código de proyecto;Área;Prioridad;Presupuesto;Complejidad técnica;Número de dependencias asociadas;Time to market teórico en Q's;Fecha de inicio de ejecución;Fecha fin de ejecución;Fecha pase a producción;Fecha de uso por el personal;Time to market
SDATOOL-1440;FIN;Alta;96543;Media;2;2;30/08/2025;19/03/2026;03/04/2026;11/04/2026;224
SDATOOL-2466;GRM;Alta;147416;Media;3;3;27/06/2024;15/03/2025;25/03/2025;02/04/2025;279
SDATOOL-3050;ENG;Alta;167307;Media;6;3;05/03/2022;12/03/2023;04/04/2023;12/04/2023;403
SDATOOL-9106;FIN;Media;120098;Alta;8;1;05/04/2022;13/09/2022;05/10/2022;15/10/2022;193
SDATOOL-6965;FIN;Baja;346374;Alta;8;3;25/05/2024;10/07/2025;03/08/2025;10/08/2025;442
SDATOOL-9773;RIC;Media;86208;Alta;5;1;18/03/2022;20/07/2022;13/08/2022;17/08/2022;152
SDATOOL-3008;FIN;Alta;67671;Media;7;1;30/03/2025;22/08/2025;13/09/2025;21/09/2025;175
SDATOOL-6977;CIB;Media;73487;Media;1;2;21/10/2025;07/06/2026;16/06/2026;18/06/2026;240
SDATOOL-5340;ENG;Baja;52844;Baja;1;2;16/02/2022;23/07/2022;17/08/2022;20/08/2022;185
SDATOOL-8413;RCS;Media;197829;Media;8;3;09/12/2024;08/10/2025;04/11/2025;07/11/2025;333
SDATOOL-8649;GRM;Alta;175709;Alta;3;2;17/10/2020;19/06/2021;12/07/2021;18/07/2021;274
SDATOOL-4910;GRM;Alta;225792;Media;6;4;02/07/2021;03/09/2022;11/09/2022;16/09/2022;441
SDATOOL-4942;GRM;Alta;331695;Alta;8;3;18/12/2022;10/01/2024;21/01/2024;26/01/2024;404
SDATOOL-9527;FIN;Alta;185208;Media;7;3;17/09/2025;10/10/2026;20/10/2026;30/10/2026;408
SDATOOL-4271;CIB;Media;132309;Media;6;2;08/10/2023;23/05/2024;18/06/2024;21/06/2024;257
SDATOOL-1662;ENG;Media;135502;Baja;10;3;15/07/2019;19/06/2020;15/07/2020;24/07/2020;375
SDATOOL-3294;T&C;Media;141527;Media;7;2;14/01/2020;11/09/2020;05/10/2020;08/10/2020;268
SDATOOL-9995;GRM;Alta;234283;Alta;3;3;24/04/2025;20/03/2026;04/04/2026;09/04/2026;350
SDATOOL-5712;CCS;Alta;62478;Baja;1;2;21/04/2020;08/10/2020;30/10/2020;31/10/2020;193
SDATOOL-3860;FIN;Media;207694;Media;8;3;18/05/2023;31/03/2024;19/04/2024;28/04/2024;346
SDATOOL-5616;ENG;Alta;53345;Media;4;1;26/11/2023;09/04/2024;07/05/2024;09/05/2024;165
SDATOOL-5918;FIN;Media;230830;Media;6;4;24/05/2023;06/07/2024;13/07/2024;14/07/2024;417
SDATOOL-3547;RCS;Baja;156491;Media;5;3;28/11/2022;05/08/2023;30/08/2023;01/09/2023;277
SDATOOL-2091;RIC;Media;266432;Alta;4;3;08/10/2024;16/07/2025;02/08/2025;05/08/2025;301
SDATOOL-8008;CCS;Alta;149161;Media;9;2;05/03/2024;26/10/2024;22/11/2024;27/11/2024;267
SDATOOL-4819;FIN;Alta;154125;Media;9;2;23/03/2024;23/02/2025;04/03/2025;06/03/2025;348
SDATOOL-6872;GRM;Media;223120;Alta;9;2;30/12/2019;15/11/2020;27/11/2020;02/12/2020;338
SDATOOL-7003;T&C;Baja;116259;Media;6;2;26/06/2019;12/02/2020;05/03/2020;08/03/2020;256
SDATOOL-7523;CCS;Media;155260;Media;4;3;28/08/2024;07/06/2025;30/06/2025;07/07/2025;313
SDATOOL-3467;ENG;Media;54439;Media;5;1;24/10/2023;16/02/2024;02/03/2024;08/03/2024;136
SDATOOL-6248;CCS;Baja;119054;Media;1;3;14/09/2025;22/06/2026;09/07/2026;15/07/2026;304
SDATOOL-6735;RIC;Media;175674;Media;5;3;16/09/2024;25/06/2025;10/07/2025;11/07/2025;298
SDATOOL-6945;ENG;Alta;142117;Alta;2;2;23/09/2022;28/05/2023;12/06/2023;15/06/2023;265
SDATOOL-6278;FIN;Baja;73864;Media;9;1;31/07/2024;07/01/2025;27/01/2025;31/01/2025;184
SDATOOL-4711;FIN;Alta;114684;Media;4;2;15/08/2023;03/03/2024;21/03/2024;28/03/2024;226
SDATOOL-8904;GRM;Baja;156040;Media;5;3;30/11/2019;19/08/2020;04/09/2020;12/09/2020;287
SDATOOL-7682;RCS;Media;64884;Baja;10;1;12/10/2019;25/03/2020;10/04/2020;12/04/2020;183
SDATOOL-2085;FIN;Alta;136507;Media;9;2;29/04/2021;29/01/2022;27/02/2022;04/03/2022;309
SDATOOL-1328;CIB;Baja;153939;Media;10;2;06/11/2020;29/08/2021;26/09/2021;03/10/2021;331
SDATOOL-7914;RCS;Alta;169270;Media;5;3;16/05/2024;24/02/2025;04/03/2025;07/03/2025;295
SDATOOL-1621;ENG;Baja;156313;Media;3;3;30/03/2022;12/01/2023;09/02/2023;12/02/2023;319
SDATOOL-8601;T&C;Media;174452;Media;1;4;09/06/2024;15/06/2025;27/06/2025;04/07/2025;390
SDATOOL-8868;ENG;Alta;91059;Baja;10;2;12/01/2020;02/10/2020;31/10/2020;02/11/2020;295
SDATOOL-6744;FIN;Media;172756;Baja;7;4;03/06/2022;11/08/2023;28/08/2023;29/08/2023;452
SDATOOL-1667;FIN;Baja;56435;Baja;2;2;11/10/2024;04/03/2025;27/03/2025;05/04/2025;176
SDATOOL-7206;ENG;Media;54858;Media;1;1;02/10/2020;25/01/2021;21/02/2021;03/03/2021;152
SDATOOL-7058;CCS;Media;183634;Baja;8;4;10/12/2022;19/02/2024;02/03/2024;08/03/2024;454
SDATOOL-8584;FIN;Media;157694;Media;4;3;18/06/2019;15/03/2020;11/04/2020;14/04/2020;301
SDATOOL-2176;CIB;Alta;229249;Media;10;3;08/06/2022;04/05/2023;24/05/2023;29/05/2023;355
SDATOOL-7336;FIN;Media;266341;Alta;5;3;21/10/2020;19/09/2021;17/10/2021;25/10/2021;369
SDATOOL-6442;RCS;Media;132467;Media;8;2;27/06/2025;20/03/2026;12/04/2026;14/04/2026;291
SDATOOL-8330;GRM;Media;208268;Media;8;3;08/05/2024;02/04/2025;19/04/2025;26/04/2025;353
SDATOOL-8154;RIC;Alta;137751;Media;3;3;31/08/2023;30/06/2024;18/07/2024;21/07/2024;325
SDATOOL-8217;T&C;Media;206715;Media;8;3;03/02/2023;25/01/2024;10/02/2024;13/02/2024;375
SDATOOL-9515;FIN;Alta;48449;Media;3;1;03/05/2024;07/09/2024;21/09/2024;23/09/2024;143
SDATOOL-7828;CIB;Alta;86581;Baja;3;3;10/04/2020;18/12/2020;08/01/2021;18/01/2021;283
SDATOOL-4442;RIC;Media;190320;Media;7;3;30/10/2022;24/09/2023;10/10/2023;12/10/2023;347
SDATOOL-9734;CCS;Alta;374020;Alta;10;3;02/11/2025;20/01/2027;30/01/2027;06/02/2027;461
SDATOOL-1617;FIN;Alta;124144;Media;6;2;10/03/2023;28/11/2023;16/12/2023;21/12/2023;286
SDATOOL-6688;FIN;Media;270037;Alta;5;3;05/10/2023;05/08/2024;29/08/2024;06/09/2024;337
SDATOOL-5118;GRM;Baja;158047;Baja;10;3;23/08/2019;19/08/2020;10/09/2020;16/09/2020;390
SDATOOL-9013;RIC;Baja;194126;Media;2;4;01/10/2021;24/09/2022;13/10/2022;23/10/2022;387
SDATOOL-3775;FIN;Media;210581;Media;8;3;30/07/2025;08/08/2026;25/08/2026;26/08/2026;392
SDATOOL-2562;RIC;Alta;216185;Media;10;3;12/09/2019;23/11/2020;14/12/2020;18/12/2020;463
SDATOOL-3854;ENG;Media;152613;Media;3;3;20/10/2025;06/08/2026;18/08/2026;20/08/2026;304
SDATOOL-7331;ENG;Alta;506697;Alta;10;4;25/04/2021;08/12/2022;21/12/2022;25/12/2022;609
SDATOOL-2783;CCS;Media;90236;Baja;8;2;07/04/2025;23/01/2026;05/02/2026;12/02/2026;311
SDATOOL-9613;ENG;Baja;221732;Alta;7;2;12/08/2025;14/07/2026;21/07/2026;25/07/2026;347
SDATOOL-2926;RIC;Alta;149694;Alta;2;2;28/06/2024;05/01/2025;01/02/2025;08/02/2025;225
SDATOOL-3272;FIN;Media;63490;Baja;4;2;20/03/2023;28/08/2023;15/09/2023;20/09/2023;184
SDATOOL-1607;ENG;Media;89080;Media;3;2;01/03/2019;31/08/2019;22/09/2019;27/09/2019;210
SDATOOL-9032;CCS;Alta;126403;Media;7;2;27/10/2019;18/10/2020;09/11/2020;10/11/2020;380
SDATOOL-4402;FIN;Media;60515;Media;7;1;28/03/2023;05/09/2023;12/09/2023;13/09/2023;169
SDATOOL-3419;ENG;Baja;248677;Alta;3;3;28/06/2025;24/06/2026;01/07/2026;02/07/2026;369
SDATOOL-7209;CIB;Baja;149656;Media;9;2;08/09/2023;27/07/2024;05/08/2024;06/08/2024;333
SDATOOL-2966;T&C;Media;363477;Alta;5;4;13/01/2023;07/02/2024;19/02/2024;21/02/2024;404
SDATOOL-7122;ENG;Alta;85585;Media;3;2;03/07/2022;27/02/2023;11/03/2023;19/03/2023;259
SDATOOL-1756;RIC;Media;166364;Media;6;3;10/04/2019;21/02/2020;01/03/2020;11/03/2020;336
SDATOOL-8174;T&C;Media;350946;Alta;8;3;25/04/2025;17/05/2026;29/05/2026;03/06/2026;404
SDATOOL-8437;ENG;Media;204590;Alta;6;2;27/10/2024;10/08/2025;25/08/2025;03/09/2025;311
SDATOOL-8966;GRM;Media;126232;Media;8;2;03/09/2024;03/07/2025;11/07/2025;14/07/2025;314
SDATOOL-8963;T&C;Media;120196;Media;2;3;28/05/2024;17/02/2025;02/03/2025;06/03/2025;282
SDATOOL-3060;ENG;Media;287711;Media;9;4;07/02/2023;01/07/2024;17/07/2024;22/07/2024;531
SDATOOL-2825;T&C;Media;128752;Alta;1;2;26/09/2021;20/04/2022;01/05/2022;02/05/2022;218
SDATOOL-9232;RCS;Media;86015;Media;2;2;26/12/2020;14/06/2021;13/07/2021;16/07/2021;202
SDATOOL-2205;FIN;Media;149574;Media;9;2;08/09/2024;07/06/2025;18/06/2025;20/06/2025;285
SDATOOL-5375;RIC;Media;226541;Alta;7;2;21/07/2020;15/05/2021;28/05/2021;04/06/2021;318
SDATOOL-8706;CCS;Alta;38339;Baja;6;1;18/08/2022;07/02/2023;24/02/2023;28/02/2023;194
SDATOOL-5882;ENG;Media;157371;Baja;10;3;14/03/2020;21/02/2021;02/03/2021;06/03/2021;357
SDATOOL-8983;CCS;Alta;184575;Baja;9;4;18/04/2019;06/05/2020;17/05/2020;21/05/2020;399
SDATOOL-7648;RCS;Alta;349961;Alta;4;4;27/05/2020;29/07/2021;27/08/2021;04/09/2021;465
SDATOOL-5574;RCS;Media;162586;Alta;4;2;18/01/2022;05/08/2022;30/08/2022;07/09/2022;232
SDATOOL-7506;GRM;Baja;65812;Media;10;1;22/09/2021;12/02/2022;13/03/2022;20/03/2022;179
SDATOOL-5893;RIC;Baja;73464;Media;1;2;27/02/2021;29/08/2021;27/09/2021;02/10/2021;217
SDATOOL-1473;RIC;Media;109170;Baja;6;3;13/01/2020;10/11/2020;26/11/2020;27/11/2020;319
SDATOOL-3774;ENG;Alta;168961;Alta;4;2;16/08/2024;26/04/2025;15/05/2025;24/05/2025;281
SDATOOL-6210;FIN;Baja;267562;Media;8;4;14/01/2025;29/03/2026;20/04/2026;23/04/2026;464
SDATOOL-6792;ENG;Media;124874;Media;7;2;17/10/2025;21/08/2026;03/09/2026;08/09/2026;326
SDATOOL-4328;FIN;Media;187359;Alta;6;2;07/06/2024;09/02/2025;08/03/2025;14/03/2025;280
SDATOOL-6488;ENG;Alta;203212;Media;3;4;16/04/2020;31/03/2021;26/04/2021;02/05/2021;381
SDATOOL-5844;RCS;Media;201689;Media;9;3;16/05/2025;23/03/2026;20/04/2026;22/04/2026;341
SDATOOL-4540;RCS;Alta;234035;Media;10;3;18/06/2024;01/05/2025;26/05/2025;05/06/2025;352
SDATOOL-2629;CCS;Alta;194982;Alta;5;2;12/12/2019;06/09/2020;29/09/2020;02/10/2020;295
SDATOOL-3254;ENG;Media;89003;Media;1;2;19/01/2023;16/08/2023;30/08/2023;07/09/2023;231
SDATOOL-8537;FIN;Alta;149416;Media;9;2;24/02/2019;04/11/2019;22/11/2019;24/11/2019;273
SDATOOL-2102;FIN;Alta;161040;Media;5;3;19/02/2021;15/11/2021;22/11/2021;02/12/2021;286
SDATOOL-8700;T&C;Alta;28424;Baja;2;1;04/08/2021;05/10/2021;03/11/2021;13/11/2021;101
SDATOOL-2151;ENG;Baja;60634;Baja;3;2;07/07/2020;09/12/2020;21/12/2020;30/12/2020;176
SDATOOL-2254;FIN;Media;59589;Baja;1;2;06/04/2024;18/09/2024;04/10/2024;07/10/2024;184
SDATOOL-9001;GRM;Media;389315;Alta;10;3;02/01/2020;15/03/2021;08/04/2021;12/04/2021;466
SDATOOL-9136;RIC;Media;116322;Media;6;2;23/09/2020;24/04/2021;09/05/2021;14/05/2021;233
SDATOOL-3289;RIC;Alta;42835;Baja;4;1;13/05/2024;10/09/2024;18/09/2024;28/09/2024;138
SDATOOL-9343;T&C;Alta;96213;Alta;5;1;13/10/2025;16/03/2026;13/04/2026;14/04/2026;183
SDATOOL-4731;CIB;Media;167512;Media;1;4;19/02/2023;03/03/2024;25/03/2024;31/03/2024;406
SDATOOL-8665;GRM;Alta;371529;Alta;10;3;13/04/2021;11/05/2022;19/05/2022;22/05/2022;404
SDATOOL-6579;GRM;Alta;111724;Media;6;2;28/07/2022;03/04/2023;10/04/2023;19/04/2023;265
SDATOOL-5177;T&C;Media;70934;Media;8;1;02/03/2023;14/08/2023;07/09/2023;09/09/2023;191
SDATOOL-5888;RIC;Media;69260;Media;6;1;27/02/2025;16/09/2025;03/10/2025;06/10/2025;221
SDATOOL-8216;ENG;Alta;162721;Media;5;3;26/11/2023;19/09/2024;18/10/2024;19/10/2024;328
SDATOOL-9141;ENG;Media;30680;Baja;4;1;13/05/2024;12/07/2024;24/07/2024;03/08/2024;82
SDATOOL-6857;RIC;Media;167519;Alta;3;2;02/02/2024;19/07/2024;17/08/2024;26/08/2024;206
SDATOOL-7959;ENG;Baja;135004;Alta;1;2;30/03/2025;10/12/2025;04/01/2026;07/01/2026;283
SDATOOL-4533;ENG;Alta;248851;Alta;3;3;24/12/2025;09/12/2026;01/01/2027;08/01/2027;380
SDATOOL-1242;FIN;Baja;291318;Media;9;4;08/08/2022;13/12/2023;07/01/2024;10/01/2024;520
SDATOOL-2771;CIB;Alta;177044;Alta;4;2;09/06/2024;02/03/2025;25/03/2025;01/04/2025;296
SDATOOL-3194;ENG;Baja;149482;Alta;3;2;07/03/2021;01/11/2021;10/11/2021;20/11/2021;258
SDATOOL-8975;ENG;Baja;129308;Media;6;2;03/08/2022;09/04/2023;19/04/2023;27/04/2023;267
SDATOOL-8899;RIC;Media;235844;Alta;3;3;27/12/2020;27/10/2021;11/11/2021;15/11/2021;323
SDATOOL-7017;RIC;Baja;65578;Baja;5;2;02/01/2019;30/06/2019;09/07/2019;16/07/2019;195
SDATOOL-7546;ENG;Alta;202283;Media;7;3;17/10/2020;01/10/2021;25/10/2021;30/10/2021;378
SDATOOL-1897;CIB;Alta;224841;Alta;8;2;28/08/2022;12/08/2023;26/08/2023;05/09/2023;373
SDATOOL-6319;RCS;Alta;61457;Baja;10;1;08/03/2019;02/10/2019;12/10/2019;13/10/2019;219
SDATOOL-4689;CCS;Media;226379;Alta;8;2;26/07/2025;27/07/2026;13/08/2026;15/08/2026;385
SDATOOL-3141;CCS;Baja;123213;Baja;5;3;29/06/2024;04/03/2025;24/03/2025;02/04/2025;277
SDATOOL-4125;RIC;Media;115098;Baja;2;4;18/05/2023;03/04/2024;01/05/2024;10/05/2024;358
SDATOOL-4834;RIC;Media;92217;Baja;7;2;24/12/2019;09/07/2020;03/08/2020;10/08/2020;230
SDATOOL-7029;CCS;Baja;178018;Alta;4;2;24/08/2023;04/04/2024;22/04/2024;26/04/2024;246
SDATOOL-8898;FIN;Alta;256622;Media;7;4;01/05/2023;11/05/2024;20/05/2024;25/05/2024;390
SDATOOL-1847;GRM;Baja;132228;Media;8;2;03/11/2023;26/07/2024;19/08/2024;29/08/2024;300
SDATOOL-6070;CIB;Media;48361;Media;3;1;28/08/2021;09/12/2021;23/12/2021;02/01/2022;127
SDATOOL-8236;T&C;Baja;106922;Media;6;2;12/08/2021;04/03/2022;02/04/2022;09/04/2022;240
SDATOOL-3203;FIN;Media;81292;Alta;2;1;10/03/2023;08/06/2023;25/06/2023;26/06/2023;108
SDATOOL-4993;RIC;Media;61836;Media;5;1;01/05/2021;16/07/2021;31/07/2021;08/08/2021;99
SDATOOL-1536;RIC;Media;124980;Media;7;2;26/11/2021;26/08/2022;18/09/2022;27/09/2022;305
SDATOOL-5059;ENG;Baja;128686;Media;2;3;26/02/2019;06/12/2019;30/12/2019;05/01/2020;313
SDATOOL-4922;ENG;Media;45654;Baja;8;1;28/05/2020;25/09/2020;10/10/2020;17/10/2020;142
SDATOOL-2124;T&C;Alta;293537;Alta;6;3;16/01/2022;02/03/2023;22/03/2023;25/03/2023;433
SDATOOL-8957;ENG;Baja;94713;Alta;3;1;10/12/2022;19/05/2023;15/06/2023;19/06/2023;191
SDATOOL-9826;FIN;Media;111078;Media;4;2;02/03/2023;14/09/2023;22/09/2023;02/10/2023;214
SDATOOL-3756;RIC;Media;129981;Media;7;2;10/12/2024;05/09/2025;22/09/2025;25/09/2025;289
SDATOOL-1464;ENG;Media;142685;Media;3;3;15/07/2019;22/03/2020;17/04/2020;26/04/2020;286
SDATOOL-5526;T&C;Media;86995;Media;3;2;01/08/2019;27/12/2019;09/01/2020;19/01/2020;171
SDATOOL-1105;T&C;Media;135168;Baja;3;4;20/02/2020;19/02/2021;08/03/2021;10/03/2021;384
SDATOOL-1587;ENG;Media;197041;Alta;1;3;27/12/2025;07/12/2026;02/01/2027;06/01/2027;375
SDATOOL-7239;ENG;Media;246063;Alta;10;2;08/07/2019;14/07/2020;23/07/2020;31/07/2020;389
SDATOOL-9340;CCS;Media;214113;Alta;1;3;24/11/2020;01/11/2021;18/11/2021;25/11/2021;366
SDATOOL-8150;ENG;Baja;164992;Media;10;2;22/11/2024;14/10/2025;09/11/2025;12/11/2025;355
SDATOOL-2496;RIC;Media;91006;Baja;6;2;09/12/2024;14/06/2025;07/07/2025;09/07/2025;212
SDATOOL-6331;FIN;Media;109174;Media;3;2;09/11/2023;21/04/2024;05/05/2024;14/05/2024;187
SDATOOL-5017;FIN;Alta;73803;Alta;1;1;12/07/2024;08/11/2024;06/12/2024;10/12/2024;151
SDATOOL-4038;RIC;Baja;128164;Baja;9;3;19/07/2021;25/07/2022;08/08/2022;12/08/2022;389
SDATOOL-6830;FIN;Media;290769;Alta;6;3;15/09/2024;08/10/2025;02/11/2025;08/11/2025;419
SDATOOL-5430;ENG;Media;202475;Alta;5;2;22/01/2021;03/10/2021;14/10/2021;23/10/2021;274
SDATOOL-9465;FIN;Baja;106601;Baja;9;2;03/06/2022;21/02/2023;03/03/2023;04/03/2023;274
SDATOOL-2807;FIN;Media;270937;Media;8;4;29/06/2022;06/08/2023;18/08/2023;23/08/2023;420
SDATOOL-2907;ENG;Media;76030;Media;7;1;19/02/2023;27/08/2023;08/09/2023;13/09/2023;206
SDATOOL-3916;CIB;Media;107088;Media;3;2;10/05/2019;08/11/2019;23/11/2019;02/12/2019;206
SDATOOL-7760;T&C;Media;122577;Media;1;3;07/05/2023;15/02/2024;08/03/2024;10/03/2024;308
SDATOOL-5523;ENG;Media;294974;Alta;2;4;15/01/2020;09/04/2021;19/04/2021;27/04/2021;468
SDATOOL-1926;T&C;Media;98288;Media;3;2;01/02/2024;27/07/2024;08/08/2024;18/08/2024;199
SDATOOL-5432;CIB;Baja;148027;Baja;9;3;02/10/2021;20/09/2022;28/09/2022;02/10/2022;365
SDATOOL-1582;GRM;Alta;133023;Baja;8;3;28/06/2019;03/05/2020;24/05/2020;27/05/2020;334
SDATOOL-8059;RCS;Media;184591;Alta;5;2;04/06/2021;20/01/2022;29/01/2022;02/02/2022;243
SDATOOL-1412;RCS;Alta;137263;Media;10;2;19/10/2020;15/10/2021;11/11/2021;17/11/2021;394
SDATOOL-2483;ENG;Alta;183660;Media;5;3;07/06/2021;04/03/2022;17/03/2022;19/03/2022;285
SDATOOL-6228;RIC;Alta;151646;Media;3;3;03/09/2019;25/05/2020;11/06/2020;21/06/2020;292
SDATOOL-5752;CCS;Alta;61215;Baja;10;1;24/12/2021;30/06/2022;28/07/2022;03/08/2022;222
SDATOOL-4920;GRM;Media;95995;Alta;6;1;06/02/2025;05/08/2025;24/08/2025;31/08/2025;206
SDATOOL-6028;ENG;Media;109475;Baja;5;3;04/11/2019;08/07/2020;02/08/2020;10/08/2020;280
SDATOOL-1153;CCS;Media;174012;Media;2;4;21/02/2024;04/02/2025;24/02/2025;27/02/2025;372
SDATOOL-9811;RCS;Alta;76331;Baja;4;2;08/08/2022;21/02/2023;11/03/2023;14/03/2023;218
SDATOOL-2944;FIN;Alta;52771;Media;2;1;12/08/2025;10/11/2025;05/12/2025;07/12/2025;117
SDATOOL-3617;FIN;Media;121642;Media;1;3;04/02/2021;15/11/2021;28/11/2021;03/12/2021;302
SDATOOL-5437;CCS;Baja;149725;Media;10;2;18/01/2022;03/11/2022;25/11/2022;04/12/2022;320
SDATOOL-6903;ENG;Alta;151148;Media;10;2;05/12/2019;16/09/2020;14/10/2020;24/10/2020;324
SDATOOL-2692;CIB;Baja;180068;Alta;5;2;11/08/2024;20/04/2025;27/04/2025;29/04/2025;261
SDATOOL-1421;FIN;Alta;345668;Alta;8;3;08/04/2021;02/04/2022;29/04/2022;09/05/2022;396
SDATOOL-4655;RCS;Alta;202892;Media;3;4;12/12/2023;07/12/2024;18/12/2024;26/12/2024;380
SDATOOL-1849;ENG;Media;149209;Baja;10;3;24/01/2023;28/02/2024;10/03/2024;19/03/2024;420
SDATOOL-7521;FIN;Alta;212686;Alta;7;2;16/12/2023;29/11/2024;12/12/2024;15/12/2024;365
SDATOOL-3589;CIB;Media;277826;Alta;5;3;28/05/2020;20/04/2021;03/05/2021;12/05/2021;349
SDATOOL-9138;RCS;Baja;163641;Baja;10;3;26/07/2023;05/07/2024;26/07/2024;03/08/2024;374
SDATOOL-3796;CIB;Media;285872;Alta;6;3;15/07/2020;29/07/2021;23/08/2021;26/08/2021;407
SDATOOL-5686;CIB;Alta;203306;Media;7;3;26/02/2022;27/03/2023;07/04/2023;12/04/2023;410
SDATOOL-5395;RCS;Baja;245795;Alta;3;3;24/06/2024;15/03/2025;06/04/2025;09/04/2025;289
SDATOOL-7268;CIB;Media;169996;Media;4;3;31/03/2022;26/12/2022;11/01/2023;15/01/2023;290
SDATOOL-8083;RCS;Alta;190167;Baja;8;4;05/11/2022;03/01/2024;18/01/2024;24/01/2024;445
SDATOOL-8648;T&C;Media;386349;Alta;10;3;19/12/2020;14/02/2022;25/02/2022;28/02/2022;436
SDATOOL-3456;CCS;Alta;135267;Media;8;2;29/04/2023;25/03/2024;01/04/2024;08/04/2024;345
SDATOOL-3449;ENG;Media;143140;Alta;2;2;10/07/2021;30/01/2022;13/02/2022;17/02/2022;222
SDATOOL-6255;CIB;Alta;185303;Alta;4;2;17/10/2024;27/06/2025;21/07/2025;22/07/2025;278
SDATOOL-5818;ENG;Media;56295;Media;8;1;21/04/2022;22/11/2022;21/12/2022;29/12/2022;252
SDATOOL-9556;ENG;Baja;146087;Media;2;3;28/11/2022;22/09/2023;17/10/2023;23/10/2023;329
SDATOOL-1400;CIB;Media;183299;Media;7;3;05/05/2020;26/02/2021;17/03/2021;25/03/2021;324
SDATOOL-8056;RIC;Media;138834;Media;10;2;20/07/2023;22/03/2024;15/04/2024;21/04/2024;276
SDATOOL-8541;GRM;Baja;122116;Baja;8;3;09/05/2025;16/03/2026;01/04/2026;09/04/2026;335
SDATOOL-6716;T&C;Alta;165907;Media;5;3;25/09/2019;07/07/2020;03/08/2020;06/08/2020;316
SDATOOL-7118;CCS;Media;69007;Baja;1;2;27/02/2019;28/08/2019;07/09/2019;13/09/2019;198
SDATOOL-8827;RIC;Baja;196538;Media;7;3;25/06/2023;21/05/2024;11/06/2024;20/06/2024;361
SDATOOL-4953;ENG;Media;167220;Media;4;3;23/01/2023;07/12/2023;04/01/2024;07/01/2024;349
SDATOOL-5492;T&C;Baja;114765;Media;5;2;29/08/2023;18/02/2024;11/03/2024;20/03/2024;204
SDATOOL-9792;RCS;Alta;82715;Media;1;2;24/09/2022;04/05/2023;26/05/2023;28/05/2023;246
SDATOOL-8229;T&C;Alta;58662;Baja;4;2;26/07/2022;28/02/2023;20/03/2023;25/03/2023;242
SDATOOL-8097;T&C;Media;269240;Alta;5;3;17/12/2023;06/11/2024;20/11/2024;21/11/2024;340
SDATOOL-6695;FIN;Media;159294;Alta;2;2;06/02/2019;11/09/2019;01/10/2019;06/10/2019;242
SDATOOL-1288;GRM;Alta;216336;Media;10;3;02/07/2025;27/06/2026;09/07/2026;18/07/2026;381
SDATOOL-1841;RCS;Alta;80673;Media;1;2;13/05/2025;13/11/2025;26/11/2025;06/12/2025;207
SDATOOL-8077;CCS;Media;166614;Media;5;3;01/03/2024;27/12/2024;17/01/2025;19/01/2025;324
SDATOOL-9715;ENG;Media;279388;Alta;5;3;06/11/2022;15/10/2023;10/11/2023;15/11/2023;374
SDATOOL-5929;ENG;Media;236613;Media;6;4;01/06/2021;29/07/2022;26/08/2022;02/09/2022;458
SDATOOL-1441;CIB;Media;79811;Media;9;1;23/07/2023;24/01/2024;05/02/2024;10/02/2024;202
SDATOOL-4147;CIB;Alta;335042;Alta;3;4;16/05/2021;04/06/2022;02/07/2022;04/07/2022;414
SDATOOL-7934;FIN;Media;291751;Alta;5;3;09/11/2025;09/10/2026;19/10/2026;25/10/2026;350
SDATOOL-5345;CIB;Alta;179777;Media;6;3;17/03/2021;26/01/2022;06/02/2022;07/02/2022;327
SDATOOL-8290;CCS;Media;95777;Media;3;2;16/02/2022;06/09/2022;20/09/2022;25/09/2022;221
SDATOOL-2107;FIN;Alta;83551;Baja;8;2;07/04/2024;10/01/2025;26/01/2025;31/01/2025;299
SDATOOL-4848;FIN;Media;197188;Alta;5;2;16/12/2024;19/08/2025;03/09/2025;05/09/2025;263
SDATOOL-6561;FIN;Media;140669;Baja;7;3;11/05/2020;20/03/2021;28/03/2021;06/04/2021;330
SDATOOL-7402;CIB;Media;188225;Alta;6;2;04/12/2019;28/09/2020;13/10/2020;23/10/2020;324
SDATOOL-9089;RCS;Media;60189;Media;5;1;21/05/2019;11/08/2019;25/08/2019;02/09/2019;104
SDATOOL-9953;FIN;Media;361121;Alta;10;3;05/05/2020;01/08/2021;17/08/2021;27/08/2021;479
SDATOOL-3475;T&C;Baja;134516;Media;3;3;15/08/2020;04/06/2021;25/06/2021;29/06/2021;318
SDATOOL-5734;T&C;Media;192765;Media;2;4;24/11/2025;23/11/2026;07/12/2026;11/12/2026;382
SDATOOL-8263;ENG;Alta;27029;Media;1;1;26/10/2025;28/02/2026;29/03/2026;30/03/2026;155
SDATOOL-9095;RCS;Media;135965;Baja;3;4;31/10/2022;20/10/2023;13/11/2023;18/11/2023;383
SDATOOL-1023;ENG;Media;144550;Baja;10;3;17/08/2022;31/08/2023;28/09/2023;06/10/2023;415
SDATOOL-2077;FIN;Alta;110929;Alta;7;1;13/06/2022;28/01/2023;08/02/2023;17/02/2023;249
SDATOOL-1307;FIN;Media;45116;Media;6;1;24/10/2024;04/04/2025;23/04/2025;30/04/2025;188
SDATOOL-1748;CIB;Alta;54839;Baja;2;2;12/01/2023;21/08/2023;17/09/2023;27/09/2023;258
