Código de proyecto;Área;Prioridad;Presupuesto;Complejidad técnica;Número de dependencias asociadas;Time to market teórico en Q's;Fecha de inicio de ejecución;Fecha fin de ejecución;Fecha pase a producción;Fecha de uso por el personal;Time to market
SDATOOL-4833;CCS;Media;79547;Baja;1;3;14/07/2024;27/02/2025;26/03/2025;28/03/2025;256
SDATOOL-8423;RCS;Alta;204114;Media;9;3;10/04/2023;14/04/2024;02/05/2024;03/05/2024;388
SDATOOL-6843;ENG;Media;152535;Media;10;2;07/11/2022;16/09/2023;28/09/2023;03/10/2023;329
SDATOOL-4235;RIC;Media;117217;Media;7;2;16/09/2021;15/04/2022;30/04/2022;10/05/2022;235
SDATOOL-4623;FIN;Alta;171995;Alta;3;2;05/05/2022;04/12/2022;31/12/2022;08/01/2023;247
SDATOOL-5526;CCS;Media;122794;Baja;8;3;24/01/2023;16/11/2023;11/12/2023;13/12/2023;322
SDATOOL-2823;ENG;Media;134784;Media;7;2;01/01/2019;05/07/2019;28/07/2019;06/08/2019;217
SDATOOL-9276;FIN;Media;145185;Alta;1;2;24/04/2021;21/11/2021;13/12/2021;18/12/2021;237
SDATOOL-6510;ENG;Alta;107970;Baja;10;2;23/12/2019;23/09/2020;18/10/2020;24/10/2020;305
SDATOOL-7488;RIC;Media;132121;Media;8;2;24/05/2020;20/02/2021;21/03/2021;22/03/2021;301
SDATOOL-7481;RIC;Media;126923;Media;6;2;26/08/2023;28/02/2024;25/03/2024;28/03/2024;214
SDATOOL-9425;FIN;Alta;250114;Alta;3;3;20/11/2023;22/08/2024;15/09/2024;23/09/2024;307
SDATOOL-3573;FIN;Alta;73155;Media;7;1;23/02/2024;14/10/2024;04/11/2024;09/11/2024;259
SDATOOL-3684;ENG;Alta;436261;Alta;7;4;21/09/2019;05/02/2021;19/02/2021;21/02/2021;519
SDATOOL-6054;RCS;Baja;150313;Media;9;2;01/01/2019;09/04/2019;24/04/2019;27/04/2019;116
SDATOOL-1101;ENG;Media;266927;Media;7;4;25/07/2022;12/10/2023;01/11/2023;07/11/2023;470
SDATOOL-5054;ENG;Alta;97083;Baja;3;3;01/01/2019;14/04/2019;23/04/2019;03/05/2019;122
SDATOOL-2232;FIN;Alta;116106;Media;1;3;07/12/2021;18/08/2022;16/09/2022;23/09/2022;289
SDATOOL-7179;CCS;Alta;63100;Alta;1;1;29/03/2023;13/08/2023;07/09/2023;08/09/2023;162
SDATOOL-1792;RCS;Alta;334155;Alta;8;3;04/05/2019;15/05/2020;29/05/2020;04/06/2020;396
SDATOOL-6772;RCS;Media;196136;Media;7;3;22/03/2019;11/03/2020;30/03/2020;03/04/2020;377
SDATOOL-5591;FIN;Baja;203435;Media;9;3;01/01/2019;24/11/2019;13/12/2019;15/12/2019;348
SDATOOL-2271;RCS;Media;144085;Media;8;2;21/03/2019;04/12/2019;12/12/2019;14/12/2019;267
SDATOOL-7160;FIN;Media;209198;Media;9;3;17/08/2019;01/07/2020;19/07/2020;24/07/2020;341
SDATOOL-7753;RCS;Baja;135369;Media;10;2;05/12/2019;10/09/2020;04/10/2020;09/10/2020;308
SDATOOL-4578;CCS;Media;134400;Baja;6;3;30/05/2024;17/04/2025;07/05/2025;16/05/2025;350
SDATOOL-6024;RCS;Alta;172388;Media;4;3;14/05/2024;24/01/2025;11/02/2025;16/02/2025;277
SDATOOL-6350;ENG;Media;146493;Media;2;3;26/02/2024;21/11/2024;07/12/2024;15/12/2024;292
SDATOOL-1807;FIN;Media;185948;Media;2;4;16/02/2022;05/03/2023;19/03/2023;23/03/2023;400
SDATOOL-7078;ENG;Media;120175;Media;6;2;01/01/2019;24/03/2019;17/04/2019;25/04/2019;114
SDATOOL-1372;ENG;Alta;122987;Media;6;2;24/09/2019;04/07/2020;26/07/2020;05/08/2020;315
SDATOOL-5145;GRM;Alta;214883;Alta;6;2;11/09/2019;30/07/2020;13/08/2020;15/08/2020;338
SDATOOL-8294;ENG;Baja;98490;Media;2;2;27/10/2023;20/05/2024;16/06/2024;23/06/2024;239
SDATOOL-9520;RIC;Baja;79636;Media;2;2;02/10/2024;16/04/2025;30/04/2025;08/05/2025;217
SDATOOL-4518;ENG;Media;216668;Media;8;3;03/06/2024;26/06/2025;20/07/2025;22/07/2025;413
SDATOOL-3969;ENG;Media;69723;Media;9;1;02/01/2021;01/09/2021;19/09/2021;21/09/2021;261
SDATOOL-2786;FIN;Baja;120702;Baja;8;3;16/08/2021;21/07/2022;04/08/2022;12/08/2022;360
SDATOOL-8603;ENG;Baja;117001;Baja;7;3;15/07/2021;25/05/2022;11/06/2022;13/06/2022;332
SDATOOL-5735;ENG;Media;165610;Media;5;3;02/01/2024;20/10/2024;14/11/2024;17/11/2024;319
SDATOOL-9727;GRM;Alta;50080;Media;5;1;14/12/2021;05/05/2022;22/05/2022;28/05/2022;164
SDATOOL-6589;RIC;Alta;140416;Media;7;2;16/04/2020;23/02/2021;21/03/2021;27/03/2021;344
SDATOOL-9943;RCS;Media;35023;Baja;4;1;17/02/2022;23/04/2022;09/05/2022;17/05/2022;88
SDATOOL-4909;T&C;Media;163249;Media;10;2;13/09/2019;20/06/2020;29/06/2020;01/07/2020;291
SDATOOL-7509;RCS;Media;79771;Baja;8;2;06/04/2023;24/10/2023;03/11/2023;12/11/2023;219
SDATOOL-9678;FIN;Media;196015;Alta;5;2;09/10/2021;06/06/2022;01/07/2022;10/07/2022;273
SDATOOL-5264;ENG;Baja;136606;Baja;7;3;03/07/2023;12/06/2024;24/06/2024;25/06/2024;357
SDATOOL-8792;GRM;Alta;90374;Media;2;2;01/01/2019;24/05/2019;08/06/2019;15/06/2019;165
SDATOOL-1425;CCS;Media;93039;Baja;8;2;08/01/2025;16/07/2025;10/08/2025;16/08/2025;219
SDATOOL-6906;ENG;Media;132214;Media;3;3;14/03/2019;29/11/2019;15/12/2019;19/12/2019;279
SDATOOL-1898;ENG;Alta;238782;Alta;10;2;09/05/2022;06/06/2023;13/06/2023;20/06/2023;406
SDATOOL-4391;ENG;Media;194443;Media;7;3;24/01/2024;09/12/2024;24/12/2024;25/12/2024;335
SDATOOL-7929;GRM;Baja;204365;Alta;7;2;14/03/2020;16/12/2020;07/01/2021;09/01/2021;300
SDATOOL-7668;GRM;Media;110373;Media;4;2;31/01/2020;21/07/2020;13/08/2020;18/08/2020;199
SDATOOL-8848;GRM;Baja;462378;Alta;8;4;25/12/2023;22/03/2025;03/04/2025;08/04/2025;470
SDATOOL-3045;RCS;Media;141269;Media;7;2;18/09/2022;01/06/2023;17/06/2023;23/06/2023;277
SDATOOL-8564;CIB;Media;165019;Baja;8;4;22/11/2021;02/01/2023;31/01/2023;01/02/2023;436
SDATOOL-1821;T&C;Media;43158;Media;5;1;13/10/2019;20/02/2020;05/03/2020;10/03/2020;148
SDATOOL-8883;FIN;Alta;130495;Baja;8;3;01/01/2019;19/03/2019;05/04/2019;12/04/2019;101
SDATOOL-2668;RIC;Media;140784;Media;9;2;01/01/2019;28/04/2019;21/05/2019;31/05/2019;150
SDATOOL-2497;RIC;Media;177710;Media;7;3;26/09/2019;23/08/2020;21/09/2020;22/09/2020;361
SDATOOL-9350;FIN;Media;352345;Alta;4;4;30/11/2023;06/01/2025;24/01/2025;26/01/2025;423
SDATOOL-4654;GRM;Media;176414;Media;5;3;27/02/2023;23/12/2023;03/01/2024;08/01/2024;314
SDATOOL-7694;FIN;Media;218833;Alta;1;3;16/12/2021;19/09/2022;12/10/2022;16/10/2022;303
SDATOOL-3525;ENG;Media;119995;Media;5;2;07/04/2023;24/09/2023;23/10/2023;01/11/2023;207
SDATOOL-2194;ENG;Alta;80288;Alta;3;1;17/05/2024;25/12/2024;16/01/2025;17/01/2025;244
SDATOOL-4375;CIB;Baja;128952;Media;1;3;14/11/2021;13/08/2022;10/09/2022;12/09/2022;301
SDATOOL-7193;CIB;Alta;92835;Media;2;2;01/05/2024;10/12/2024;20/12/2024;29/12/2024;241
SDATOOL-4576;CIB;Baja;216815;Alta;7;2;09/03/2024;20/01/2025;10/02/2025;11/02/2025;338
SDATOOL-7271;CIB;Media;51265;Media;1;1;24/02/2019;23/05/2019;02/06/2019;12/06/2019;107
SDATOOL-8424;RIC;Media;84311;Baja;9;2;14/02/2019;11/10/2019;19/10/2019;28/10/2019;255
SDATOOL-2238;ENG;Baja;148188;Media;2;3;23/07/2020;17/04/2021;12/05/2021;17/05/2021;297
SDATOOL-2216;ENG;Media;234985;Alta;2;3;21/07/2019;05/07/2020;15/07/2020;22/07/2020;366
SDATOOL-4424;CCS;Media;154290;Alta;3;2;05/03/2021;23/09/2021;12/10/2021;21/10/2021;229
SDATOOL-9211;FIN;Alta;176313;Alta;4;2;23/03/2020;08/01/2021;26/01/2021;27/01/2021;309
SDATOOL-7465;ENG;Media;231148;Alta;2;3;22/10/2021;10/09/2022;21/09/2022;29/09/2022;341
SDATOOL-9484;GRM;Media;95875;Baja;2;3;26/07/2019;31/03/2020;20/04/2020;26/04/2020;274
SDATOOL-8484;T&C;Alta;84900;Media;1;2;08/07/2020;29/01/2021;12/02/2021;13/02/2021;219
SDATOOL-1075;RIC;Media;48468;Media;5;1;25/02/2024;06/07/2024;20/07/2024;25/07/2024;150
SDATOOL-8846;GRM;Alta;109564;Media;6;2;30/10/2019;13/07/2020;23/07/2020;28/07/2020;271
SDATOOL-4883;GRM;Baja;330774;Alta;7;3;01/01/2019;13/11/2019;04/12/2019;08/12/2019;341
SDATOOL-5805;CIB;Baja;424571;Alta;7;4;30/10/2023;16/04/2025;10/05/2025;12/05/2025;560
SDATOOL-1073;CIB;Media;115316;Baja;5;3;11/01/2021;05/10/2021;13/10/2021;14/10/2021;275
SDATOOL-7432;GRM;Media;43701;Media;5;1;27/04/2019;20/08/2019;02/09/2019;04/09/2019;129
SDATOOL-2899;RCS;Media;121556;Media;2;3;01/06/2019;06/03/2020;03/04/2020;10/04/2020;313
SDATOOL-7634;CIB;Alta;193936;Media;7;3;15/08/2023;06/08/2024;26/08/2024;28/08/2024;378
SDATOOL-1023;CIB;Baja;114488;Alta;8;1;22/07/2023;19/02/2024;10/03/2024;14/03/2024;235
SDATOOL-2143;GRM;Media;71484;Media;1;2;05/09/2019;27/03/2020;13/04/2020;21/04/2020;228
SDATOOL-5910;T&C;Alta;102694;Alta;8;1;12/03/2024;09/12/2024;24/12/2024;01/01/2025;294
SDATOOL-7161;RCS;Media;102679;Media;2;2;21/08/2024;13/01/2025;02/02/2025;10/02/2025;172
SDATOOL-3197;FIN;Baja;138529;Baja;8;3;03/06/2023;11/05/2024;26/05/2024;05/06/2024;367
SDATOOL-2357;ENG;Alta;278043;Media;8;4;07/03/2020;09/08/2021;16/08/2021;21/08/2021;532
SDATOOL-1289;ENG;Baja;177554;Media;6;3;29/08/2021;02/09/2022;28/09/2022;29/09/2022;395
SDATOOL-6630;ENG;Media;123661;Media;2;3;14/05/2024;23/03/2025;02/04/2025;07/04/2025;327
SDATOOL-1818;CCS;Alta;94038;Baja;6;2;01/01/2019;21/07/2019;07/08/2019;08/08/2019;219
SDATOOL-8767;ENG;Media;223126;Alta;9;2;06/08/2020;06/07/2021;14/07/2021;18/07/2021;345
SDATOOL-1937;ENG;Baja;91407;Media;4;2;10/10/2023;29/04/2024;15/05/2024;22/05/2024;224
SDATOOL-9088;RIC;Media;188027;Media;7;3;23/02/2022;14/02/2023;22/02/2023;02/03/2023;371
SDATOOL-3130;T&C;Alta;132071;Media;3;3;04/02/2024;07/11/2024;25/11/2024;29/11/2024;298
SDATOOL-7571;FIN;Baja;136035;Media;1;3;19/01/2024;03/11/2024;27/11/2024;30/11/2024;315
SDATOOL-3239;RCS;Alta;135987;Alta;1;2;01/01/2019;18/03/2019;25/03/2019;31/03/2019;89
SDATOOL-5801;FIN;Media;204326;Media;9;3;01/01/2019;02/12/2019;28/12/2019;29/12/2019;362
SDATOOL-9432;RIC;Media;308945;Alta;7;3;01/01/2019;27/04/2019;17/05/2019;26/05/2019;145
SDATOOL-4083;GRM;Media;226271;Media;9;3;03/11/2019;29/11/2020;21/12/2020;25/12/2020;417
SDATOOL-6832;ENG;Media;255624;Alta;10;2;14/02/2021;26/01/2022;13/02/2022;17/02/2022;367
SDATOOL-7510;T&C;Media;313790;Media;10;4;02/02/2021;12/06/2022;23/06/2022;02/07/2022;515
SDATOOL-6785;CIB;Baja;230844;Alta;9;2;25/05/2019;29/03/2020;19/04/2020;24/04/2020;334
SDATOOL-9094;RCS;Media;136104;Alta;1;2;06/01/2019;14/07/2019;22/07/2019;01/08/2019;206
SDATOOL-4556;CCS;Alta;224350;Alta;2;3;21/03/2020;02/01/2021;28/01/2021;06/02/2021;321
SDATOOL-4315;GRM;Baja;40199;Baja;6;1;21/11/2022;26/02/2023;19/03/2023;20/03/2023;118
SDATOOL-2822;RCS;Baja;15997;Baja;2;1;29/05/2020;23/08/2020;15/09/2020;17/09/2020;110
SDATOOL-1295;CIB;Baja;170878;Media;1;4;22/12/2019;17/01/2021;26/01/2021;27/01/2021;402
SDATOOL-9419;FIN;Media;147766;Baja;6;4;11/02/2022;23/02/2023;15/03/2023;23/03/2023;405
SDATOOL-1456;T&C;Baja;96902;Media;2;2;02/08/2021;26/01/2022;19/02/2022;28/02/2022;209
SDATOOL-3919;ENG;Alta;387344;Alta;10;3;01/04/2020;20/05/2021;09/06/2021;19/06/2021;443
SDATOOL-5812;FIN;Baja;134791;Media;6;2;25/06/2024;21/03/2025;04/04/2025;11/04/2025;289
SDATOOL-2311;FIN;Media;113826;Media;1;3;04/02/2019;14/12/2019;22/12/2019;23/12/2019;321
SDATOOL-9587;RIC;Alta;154651;Baja;10;3;04/09/2022;31/08/2023;24/09/2023;03/10/2023;393
SDATOOL-2687;FIN;Alta;211100;Media;9;3;21/01/2024;21/01/2025;03/02/2025;06/02/2025;381
SDATOOL-8180;FIN;Alta;159195;Media;5;3;02/12/2020;01/10/2021;22/10/2021;24/10/2021;325
SDATOOL-1339;FIN;Baja;240929;Alta;9;2;15/11/2021;26/10/2022;20/11/2022;25/11/2022;374
SDATOOL-1461;FIN;Media;141537;Media;9;2;06/02/2024;24/11/2024;21/12/2024;29/12/2024;326
SDATOOL-2504;ENG;Alta;94183;Media;1;2;10/05/2020;25/12/2020;13/01/2021;20/01/2021;254
SDATOOL-1702;GRM;Media;194440;Media;7;3;17/03/2021;03/03/2022;14/03/2022;22/03/2022;369
SDATOOL-4899;ENG;Media;124908;Media;6;2;09/06/2020;23/03/2021;21/04/2021;22/04/2021;316
SDATOOL-8019;FIN;Media;386253;Alta;6;4;04/04/2022;30/06/2023;16/07/2023;21/07/2023;473
SDATOOL-6053;FIN;Media;137844;Media;10;2;28/05/2022;17/02/2023;15/03/2023;22/03/2023;297
SDATOOL-7372;T&C;Baja;251443;Media;6;4;30/11/2020;28/01/2022;06/02/2022;12/02/2022;439
SDATOOL-5821;RCS;Media;93073;Media;1;2;30/11/2024;17/05/2025;06/06/2025;13/06/2025;194
SDATOOL-1326;ENG;Alta;148087;Media;10;2;22/07/2022;11/04/2023;08/05/2023;17/05/2023;298
SDATOOL-4501;GRM;Baja;141744;Media;2;3;15/02/2019;15/10/2019;26/10/2019;29/10/2019;255
SDATOOL-6814;RCS;Media;460503;Alta;9;4;21/02/2024;08/06/2025;27/06/2025;06/07/2025;501
SDATOOL-3694;FIN;Media;93469;Baja;8;2;12/08/2021;01/04/2022;09/04/2022;14/04/2022;244
SDATOOL-4764;ENG;Media;249973;Alta;10;2;11/06/2019;20/07/2020;28/07/2020;02/08/2020;417
SDATOOL-4563;T&C;Media;122300;Media;5;2;12/07/2021;20/02/2022;03/03/2022;06/03/2022;236
SDATOOL-7698;FIN;Media;149640;Baja;9;3;01/01/2019;14/08/2019;30/08/2019;04/09/2019;246
SDATOOL-7309;GRM;Alta;149278;Media;9;2;11/01/2024;03/12/2024;28/12/2024;05/01/2025;359
SDATOOL-7115;ENG;Media;177801;Baja;8;4;05/01/2022;22/04/2023;10/05/2023;13/05/2023;493
SDATOOL-9141;RIC;Media;95164;Media;4;2;20/05/2024;07/11/2024;02/12/2024;12/12/2024;205
SDATOOL-2811;FIN;Media;116170;Media;1;3;29/01/2019;09/11/2019;30/11/2019;09/12/2019;313
SDATOOL-8171;GRM;Media;249746;Alta;3;3;01/10/2023;28/06/2024;27/07/2024;02/08/2024;305
SDATOOL-9145;GRM;Alta;216752;Media;9;3;07/07/2022;26/07/2023;03/08/2023;04/08/2023;392
SDATOOL-4882;ENG;Media;39743;Media;4;1;22/05/2025;24/08/2025;22/09/2025;29/09/2025;129
SDATOOL-3536;T&C;Media;127906;Baja;8;3;22/09/2024;09/08/2025;27/08/2025;30/08/2025;341
SDATOOL-1864;ENG;Media;67125;Alta;3;1;06/10/2024;17/01/2025;14/02/2025;24/02/2025;140
SDATOOL-4960;GRM;Alta;127976;Baja;3;4;14/05/2024;06/05/2025;28/05/2025;29/05/2025;380
SDATOOL-8495;FIN;Media;55501;Media;4;1;30/07/2024;19/11/2024;30/11/2024;08/12/2024;130
SDATOOL-2883;FIN;Media;110561;Media;4;2;30/05/2023;05/11/2023;12/11/2023;15/11/2023;168
SDATOOL-4752;ENG;Baja;60364;Baja;10;1;19/11/2023;24/06/2024;01/07/2024;04/07/2024;227
SDATOOL-3358;ENG;Media;128309;Media;6;2;29/07/2019;02/05/2020;29/05/2020;31/05/2020;306
SDATOOL-2927;RCS;Alta;113966;Media;5;2;01/03/2024;14/09/2024;02/10/2024;04/10/2024;216
SDATOOL-4979;CCS;Baja;187470;Alta;4;2;26/05/2023;04/12/2023;02/01/2024;04/01/2024;222
SDATOOL-4900;RIC;Media;177671;Alta;4;2;19/04/2021;27/10/2021;25/11/2021;29/11/2021;223
SDATOOL-7876;FIN;Alta;205460;Media;9;3;15/05/2023;11/05/2024;18/05/2024;23/05/2024;373
SDATOOL-1009;GRM;Media;66982;Baja;3;2;21/11/2020;30/05/2021;06/06/2021;10/06/2021;200
SDATOOL-2277;FIN;Media;142696;Media;3;3;28/02/2020;14/12/2020;22/12/2020;01/01/2021;307
SDATOOL-3389;CIB;Media;73858;Baja;1;3;18/06/2020;28/02/2021;10/03/2021;17/03/2021;271
SDATOOL-6440;T&C;Media;207230;Media;4;4;07/12/2020;06/12/2021;26/12/2021;30/12/2021;388
SDATOOL-2171;ENG;Media;135140;Media;10;2;17/02/2020;12/10/2020;06/11/2020;09/11/2020;265
SDATOOL-8527;GRM;Media;85930;Baja;6;2;01/07/2022;01/02/2023;02/03/2023;03/03/2023;244
SDATOOL-8659;RCS;Alta;94900;Media;4;2;13/05/2021;12/01/2022;27/01/2022;29/01/2022;260
SDATOOL-9893;FIN;Media;116333;Baja;4;3;24/09/2023;27/05/2024;09/06/2024;19/06/2024;268
SDATOOL-1671;T&C;Alta;75381;Baja;6;2;24/01/2021;24/08/2021;06/09/2021;08/09/2021;226
SDATOOL-2094;GRM;Baja;76351;Alta;3;1;16/11/2019;23/02/2020;18/03/2020;25/03/2020;129
SDATOOL-5184;FIN;Media;174882;Media;6;3;30/07/2020;19/06/2021;08/07/2021;12/07/2021;346
SDATOOL-9470;FIN;Alta;71914;Baja;3;2;15/06/2021;18/12/2021;05/01/2022;15/01/2022;213
SDATOOL-9880;RIC;Alta;249205;Alta;3;3;04/04/2019;02/02/2020;12/02/2020;13/02/2020;314
SDATOOL-6332;CIB;Alta;24690;Baja;1;1;17/08/2023;07/01/2024;03/02/2024;08/02/2024;174
SDATOOL-3954;GRM;Media;77229;Media;10;1;04/06/2020;06/11/2020;25/11/2020;03/12/2020;181
SDATOOL-9578;FIN;Baja;183061;Alta;5;2;08/06/2021;03/01/2022;19/01/2022;22/01/2022;227
SDATOOL-7328;ENG;Media;131838;Media;7;2;04/08/2024;26/04/2025;11/05/2025;21/05/2025;289
SDATOOL-3295;GRM;Media;166430;Media;4;3;21/06/2022;06/04/2023;02/05/2023;08/05/2023;320
SDATOOL-3611;CCS;Baja;118029;Baja;6;3;01/01/2019;05/03/2019;29/03/2019;30/03/2019;88
SDATOOL-8275;CCS;Alta;237987;Media;10;3;20/01/2024;27/02/2025;27/03/2025;28/03/2025;432
SDATOOL-1636;T&C;Alta;237395;Alta;2;3;16/03/2022;30/01/2023;15/02/2023;21/02/2023;341
SDATOOL-6322;FIN;Baja;170419;Media;5;3;10/05/2024;05/02/2025;26/02/2025;05/03/2025;298
SDATOOL-7389;FIN;Media;257927;Alta;4;3;27/01/2022;21/11/2022;01/12/2022;10/12/2022;316
SDATOOL-2611;RIC;Alta;109507;Baja;9;2;29/09/2019;08/08/2020;02/09/2020;06/09/2020;342
SDATOOL-4343;T&C;Media;84356;Media;1;2;11/03/2021;09/09/2021;29/09/2021;02/10/2021;204
SDATOOL-7716;RCS;Media;297879;Alta;6;3;01/01/2019;07/04/2019;20/04/2019;22/04/2019;111
SDATOOL-8860;CCS;Baja;62043;Media;8;1;16/08/2023;22/12/2023;29/12/2023;30/12/2023;135
SDATOOL-4674;RCS;Baja;341155;Alta;8;3;17/03/2023;01/04/2024;11/04/2024;18/04/2024;397
SDATOOL-8829;FIN;Media;124718;Media;5;2;24/09/2021;26/03/2022;05/04/2022;10/04/2022;197
SDATOOL-5170;RCS;Alta;356619;Alta;9;3;08/05/2019;20/05/2020;30/05/2020;01/06/2020;389
SDATOOL-1202;RIC;Alta;40626;Baja;7;1;14/07/2024;03/01/2025;21/01/2025;22/01/2025;191
SDATOOL-2405;FIN;Media;363949;Alta;4;4;07/02/2024;14/03/2025;10/04/2025;12/04/2025;430
SDATOOL-7688;CCS;Alta;105346;Baja;3;3;31/01/2021;09/10/2021;16/10/2021;17/10/2021;258
SDATOOL-6016;FIN;Baja;233829;Alta;8;2;27/12/2019;24/09/2020;13/10/2020;15/10/2020;292
SDATOOL-2221;FIN;Media;129181;Media;7;2;15/12/2020;20/09/2021;12/10/2021;15/10/2021;303
SDATOOL-3587;ENG;Alta;182783;Alta;4;2;01/01/2019;31/03/2019;13/04/2019;14/04/2019;103
SDATOOL-1271;RCS;Alta;130992;Media;2;3;15/06/2023;26/02/2024;06/03/2024;12/03/2024;270
SDATOOL-9288;CCS;Baja;244742;Media;6;4;04/10/2021;13/11/2022;11/12/2022;14/12/2022;436
SDATOOL-8405;GRM;Media;110863;Media;6;2;01/12/2023;14/09/2024;28/09/2024;29/09/2024;302
SDATOOL-2969;RCS;Media;188657;Alta;6;2;01/01/2020;15/09/2020;08/10/2020;10/10/2020;282
SDATOOL-4611;RCS;Media;125101;Alta;8;1;01/09/2022;23/03/2023;13/04/2023;15/04/2023;225
SDATOOL-4332;FIN;Media;116000;Media;6;2;07/05/2020;10/11/2020;27/11/2020;07/12/2020;213
SDATOOL-2782;RIC;Media;118150;Media;1;3;09/02/2021;30/11/2021;12/12/2021;22/12/2021;315
SDATOOL-8404;CIB;Alta;106049;Media;4;2;21/03/2021;26/11/2021;19/12/2021;27/12/2021;280
SDATOOL-2206;RIC;Baja;73804;Media;1;2;08/09/2021;02/02/2022;02/03/2022;12/03/2022;184
SDATOOL-6349;GRM;Media;196936;Media;7;3;01/01/2019;27/06/2019;16/07/2019;17/07/2019;197
SDATOOL-4762;ENG;Alta;209368;Alta;6;2;29/06/2022;22/06/2023;06/07/2023;07/07/2023;372
SDATOOL-2860;ENG;Media;124779;Alta;10;1;16/05/2024;03/11/2024;19/11/2024;24/11/2024;191
SDATOOL-6181;CIB;Media;61276;Alta;2;1;06/11/2021;20/04/2022;10/05/2022;20/05/2022;194
SDATOOL-8293;ENG;Media;234195;Media;10;3;14/11/2021;26/12/2022;02/01/2023;12/01/2023;423
SDATOOL-8471;CCS;Baja;56242;Baja;10;1;12/11/2021;03/06/2022;21/06/2022;01/07/2022;230
SDATOOL-8544;ENG;Media;73347;Baja;2;2;26/07/2020;31/12/2020;27/01/2021;05/02/2021;193
SDATOOL-6834;FIN;Alta;89807;Baja;5;2;17/09/2024;24/03/2025;10/04/2025;20/04/2025;214
SDATOOL-1830;ENG;Media;127907;Media;1;3;26/08/2023;23/05/2024;18/06/2024;27/06/2024;305
SDATOOL-2718;GRM;Baja;286440;Alta;6;3;05/04/2021;29/03/2022;15/04/2022;24/04/2022;383
SDATOOL-4006;GRM;Baja;118396;Media;4;2;09/07/2021;11/01/2022;18/01/2022;26/01/2022;200
SDATOOL-1752;T&C;Media;87324;Baja;7;2;02/08/2024;17/04/2025;29/04/2025;04/05/2025;274
SDATOOL-9359;ENG;Alta;299358;Alta;2;4;04/08/2022;14/09/2023;22/09/2023;29/09/2023;421
SDATOOL-4197;FIN;Media;84762;Media;1;2;16/01/2019;21/08/2019;02/09/2019;04/09/2019;230
SDATOOL-9932;RIC;Media;128755;Media;1;3;05/08/2022;29/04/2023;21/05/2023;22/05/2023;289
SDATOOL-2006;CCS;Media;374497;Alta;10;3;01/01/2019;12/10/2019;25/10/2019;30/10/2019;302
SDATOOL-4851;GRM;Media;129720;Media;7;2;09/10/2021;06/07/2022;19/07/2022;21/07/2022;284
SDATOOL-7777;CCS;Media;200948;Alta;7;2;10/10/2024;09/08/2025;22/08/2025;30/08/2025;323
SDATOOL-8997;FIN;Baja;239709;Alta;10;2;08/08/2021;14/08/2022;22/08/2022;29/08/2022;385
SDATOOL-4843;T&C;Baja;285073;Media;9;4;19/01/2022;26/03/2023;15/04/2023;21/04/2023;457
SDATOOL-3742;T&C;Alta;233627;Media;10;3;25/11/2023;26/11/2024;16/12/2024;18/12/2024;388
SDATOOL-6264;ENG;Baja;75649;Alta;3;1;12/09/2019;03/01/2020;26/01/2020;03/02/2020;143
SDATOOL-5189;RCS;Media;360171;Alta;9;3;14/10/2019;08/01/2021;22/01/2021;24/01/2021;467
SDATOOL-9705;T&C;Baja;120291;Alta;9;1;22/09/2024;04/04/2025;29/04/2025;06/05/2025;225
SDATOOL-6592;ENG;Alta;147547;Media;10;2;09/09/2023;02/06/2024;28/06/2024;07/07/2024;301
SDATOOL-2482;CCS;Media;131510;Media;1;3;01/01/2019;19/09/2019;27/09/2019;03/10/2019;275
SDATOOL-7159;ENG;Baja;77648;Media;1;2;01/01/2019;28/05/2019;23/06/2019;28/06/2019;178
SDATOOL-1317;FIN;Alta;112841;Baja;7;3;24/07/2020;28/05/2021;23/06/2021;25/06/2021;335
SDATOOL-7530;RIC;Baja;293840;Alta;5;3;28/11/2021;03/10/2022;21/10/2022;23/10/2022;328
SDATOOL-1754;ENG;Baja;175641;Alta;5;2;19/08/2021;17/04/2022;11/05/2022;19/05/2022;272
SDATOOL-7293;CCS;Alta;204850;Alta;1;3;01/01/2019;27/08/2019;03/09/2019;06/09/2019;248
SDATOOL-6126;ENG;Alta;168701;Alta;3;2;07/11/2023;17/08/2024;30/08/2024;04/09/2024;301
SDATOOL-7937;CIB;Alta;191269;Media;8;3;14/04/2021;29/03/2022;12/04/2022;20/04/2022;370
SDATOOL-5354;FIN;Media;151222;Media;3;3;16/02/2020;04/11/2020;23/11/2020;25/11/2020;282
SDATOOL-5199;ENG;Alta;106486;Baja;6;3;27/07/2020;11/07/2021;23/07/2021;27/07/2021;364
SDATOOL-5205;T&C;Alta;189000;Baja;9;4;02/05/2023;01/08/2024;29/08/2024;30/08/2024;486
SDATOOL-9348;FIN;Media;263431;Alta;10;2;09/01/2020;17/11/2020;26/11/2020;05/12/2020;330
SDATOOL-6089;ENG;Media;73960;Alta;2;1;14/02/2025;09/06/2025;26/06/2025;27/06/2025;132
SDATOOL-2108;ENG;Media;412883;Alta;7;4;07/05/2022;04/07/2023;14/07/2023;17/07/2023;436
SDATOOL-5083;T&C;Media;100934;Baja;4;3;05/08/2022;22/04/2023;15/05/2023;25/05/2023;292
SDATOOL-1469;RCS;Media;206028;Alta;1;3;15/02/2021;05/01/2022;28/01/2022;06/02/2022;355
