Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-5720,FIN,Media,160364,Media,4,04/06/2024,19/02/2025,04/01/2025,29/01/2025,03/02/2025,244
SDATOOL-7339,RIC,Alta,173142,Media,5,19/08/2020,15/04/2021,25/04/2021,14/05/2021,15/05/2021,269
SDATOOL-8911,ENG,Media,258155,Alta,4,02/05/2023,23/02/2024,24/04/2024,23/05/2024,28/05/2024,392
SDATOOL-2664,RCS,Alta,83963,Baja,2,10/03/2024,22/06/2024,27/05/2024,12/06/2024,20/06/2024,102
SDATOOL-4105,RIC,Alta,242267,Alta,3,20/03/2023,13/03/2024,19/03/2024,05/04/2024,11/04/2024,388
SDATOOL-4137,T&C,Alta,275504,Alta,4,17/11/2021,21/09/2022,26/10/2022,12/11/2022,19/11/2022,367
SDATOOL-1750,CIB,Alta,224391,Media,9,03/10/2024,10/04/2025,30/04/2025,26/05/2025,02/06/2025,242
SDATOOL-8301,FIN,Media,163139,Media,5,20/12/2021,03/06/2022,27/04/2022,15/05/2022,16/05/2022,147
SDATOOL-2610,ENG,Alta,109127,Baja,5,15/12/2022,12/03/2023,03/02/2023,23/02/2023,26/02/2023,73
SDATOOL-1163,T&C,Alta,206637,Media,9,11/05/2024,02/02/2025,08/12/2024,01/01/2025,10/01/2025,244
SDATOOL-8438,RCS,Media,253659,Alta,4,04/04/2020,03/04/2021,13/05/2021,02/06/2021,03/06/2021,425
SDATOOL-6624,RIC,Alta,103228,Baja,2,08/10/2024,08/02/2025,11/01/2025,25/01/2025,27/01/2025,111
SDATOOL-6303,RCS,Media,127791,Baja,8,17/11/2023,07/04/2024,02/04/2024,10/04/2024,18/04/2024,153
SDATOOL-5727,RCS,Media,115622,Media,1,01/12/2019,12/08/2020,25/07/2020,20/08/2020,24/08/2020,267
SDATOOL-8778,CCS,Media,117447,Baja,5,07/06/2022,08/10/2022,12/08/2022,04/09/2022,08/09/2022,93
SDATOOL-3371,GRM,Media,231444,Media,10,11/06/2020,27/02/2021,09/03/2021,23/03/2021,25/03/2021,287
SDATOOL-5510,RIC,Media,214930,Media,10,04/09/2022,22/02/2023,05/04/2023,13/04/2023,22/04/2023,230
SDATOOL-7899,RIC,Media,203633,Media,8,29/09/2024,09/05/2025,22/04/2025,13/05/2025,18/05/2025,231
SDATOOL-1108,ENG,Media,116740,Baja,7,14/04/2020,12/07/2020,11/07/2020,20/07/2020,21/07/2020,98
SDATOOL-5998,FIN,Alta,319848,Alta,7,19/01/2019,26/12/2019,21/12/2019,06/01/2020,13/01/2020,359
SDATOOL-5729,RIC,Alta,134516,Media,3,28/03/2020,01/09/2020,08/08/2020,20/08/2020,26/08/2020,151
SDATOOL-8638,ENG,Media,237523,Alta,2,01/07/2021,19/04/2022,29/06/2022,06/07/2022,12/07/2022,376
SDATOOL-2516,FIN,Media,114395,Media,1,14/12/2022,24/05/2023,24/05/2023,04/06/2023,06/06/2023,174
SDATOOL-5938,FIN,Alta,157580,Media,5,08/02/2024,24/07/2024,27/06/2024,20/07/2024,21/07/2024,164
SDATOOL-6466,T&C,Alta,321761,Alta,7,05/02/2024,14/12/2024,28/11/2024,21/12/2024,29/12/2024,328
SDATOOL-3845,ENG,Media,377773,Alta,10,28/03/2023,17/02/2024,12/02/2024,25/02/2024,26/02/2024,335
SDATOOL-1222,FIN,Alta,144862,Media,2,19/12/2021,05/07/2022,17/05/2022,31/05/2022,08/06/2022,171
SDATOOL-1260,RCS,Media,98441,Baja,4,09/09/2021,21/01/2022,19/12/2021,02/01/2022,03/01/2022,116
SDATOOL-8175,GRM,Baja,221283,Media,9,19/11/2022,06/05/2023,23/06/2023,08/07/2023,09/07/2023,232
SDATOOL-5851,CCS,Media,180315,Media,7,02/06/2021,05/02/2022,16/02/2022,05/03/2022,07/03/2022,278
SDATOOL-7449,GRM,Media,197360,Alta,1,22/05/2023,25/03/2024,13/05/2024,24/05/2024,31/05/2024,375
SDATOOL-1210,ENG,Media,132163,Media,3,07/04/2021,05/12/2021,11/12/2021,23/12/2021,31/12/2021,268
SDATOOL-3494,T&C,Media,131905,Media,2,17/03/2022,05/11/2022,07/11/2022,22/11/2022,27/11/2022,255
SDATOOL-7408,CIB,Alta,133528,Media,2,22/03/2020,24/09/2020,07/09/2020,15/09/2020,24/09/2020,186
SDATOOL-3684,FIN,Media,117202,Media,1,23/05/2020,06/01/2021,28/12/2020,25/01/2021,01/02/2021,254
SDATOOL-3361,GRM,Media,114516,Media,1,24/05/2019,31/12/2019,28/10/2019,21/11/2019,01/12/2019,191
SDATOOL-1011,FIN,Alta,136067,Media,2,11/01/2024,10/07/2024,23/06/2024,19/07/2024,23/07/2024,194
SDATOOL-4782,RIC,Media,148799,Media,4,27/04/2021,16/12/2021,22/11/2021,02/12/2021,11/12/2021,228
SDATOOL-2980,T&C,Media,118876,Baja,4,05/10/2022,01/02/2023,02/01/2023,29/01/2023,30/01/2023,117
SDATOOL-7570,ENG,Media,211754,Alta,2,04/01/2020,14/12/2020,09/12/2020,28/12/2020,31/12/2020,362
SDATOOL-7512,CIB,Media,230185,Media,10,25/06/2023,15/03/2024,16/02/2024,11/03/2024,20/03/2024,269
SDATOOL-7346,CIB,Media,319345,Alta,7,15/11/2019,17/10/2020,12/12/2020,23/12/2020,28/12/2020,409
SDATOOL-8688,GRM,Media,152776,Media,3,22/05/2019,11/11/2019,18/11/2019,02/12/2019,08/12/2019,200
SDATOOL-8881,CIB,Media,141417,Baja,7,03/02/2025,16/05/2025,22/05/2025,01/06/2025,08/06/2025,125
SDATOOL-6557,RIC,Alta,379943,Alta,10,15/05/2020,30/04/2021,07/04/2021,20/04/2021,21/04/2021,341
SDATOOL-4322,CCS,Media,380669,Alta,10,01/10/2020,05/07/2021,25/08/2021,11/09/2021,15/09/2021,349
SDATOOL-6968,FIN,Alta,157523,Media,4,05/05/2022,10/11/2022,12/11/2022,24/11/2022,04/12/2022,213
SDATOOL-5895,FIN,Media,204551,Media,9,02/03/2023,07/10/2023,19/10/2023,26/10/2023,29/10/2023,241
SDATOOL-8533,T&C,Baja,141599,Media,3,17/02/2023,23/10/2023,28/09/2023,09/10/2023,11/10/2023,236
SDATOOL-5311,CIB,Media,216451,Media,9,09/06/2021,25/01/2022,17/01/2022,10/02/2022,19/02/2022,255
SDATOOL-7681,FIN,Baja,189410,Media,8,24/11/2024,06/08/2025,25/07/2025,11/08/2025,21/08/2025,270
SDATOOL-8644,ENG,Baja,213557,Media,10,25/07/2023,07/02/2024,03/05/2024,29/05/2024,01/06/2024,312
SDATOOL-2393,RIC,Alta,199200,Media,8,12/12/2020,20/06/2021,14/08/2021,03/09/2021,11/09/2021,273
SDATOOL-1885,CIB,Media,290719,Alta,5,08/09/2019,29/07/2020,29/07/2020,10/08/2020,15/08/2020,342
SDATOOL-9991,FIN,Media,269749,Alta,4,01/01/2019,20/12/2019,01/09/2019,10/09/2019,16/09/2019,258
SDATOOL-1778,FIN,Alta,169484,Media,4,25/03/2019,27/09/2019,22/09/2019,16/10/2019,25/10/2019,214
SDATOOL-6387,CIB,Media,235292,Alta,2,27/03/2021,06/02/2022,28/04/2022,23/05/2022,31/05/2022,430
SDATOOL-2042,RCS,Alta,137163,Baja,10,03/04/2022,18/08/2022,23/08/2022,30/08/2022,02/09/2022,152
SDATOOL-9053,GRM,Baja,149265,Media,4,23/01/2022,15/08/2022,10/07/2022,18/07/2022,28/07/2022,186
SDATOOL-1259,RCS,Media,305220,Alta,7,06/11/2023,20/10/2024,07/01/2025,27/01/2025,28/01/2025,449
SDATOOL-4133,RIC,Baja,91764,Baja,1,15/10/2020,03/01/2021,19/11/2020,08/12/2020,17/12/2020,63
SDATOOL-7806,CIB,Media,96693,Baja,1,01/01/2019,28/05/2019,16/03/2019,13/04/2019,21/04/2019,110
SDATOOL-7297,GRM,Alta,119994,Media,1,22/08/2023,13/05/2024,18/04/2024,17/05/2024,23/05/2024,275
SDATOOL-5376,FIN,Alta,169698,Media,5,04/01/2020,23/09/2020,11/08/2020,28/08/2020,06/09/2020,246
SDATOOL-3249,GRM,Alta,216340,Alta,1,01/01/2019,25/11/2019,29/03/2019,18/04/2019,24/04/2019,113
SDATOOL-2920,RIC,Media,180973,Media,6,17/04/2019,01/11/2019,27/09/2019,08/10/2019,15/10/2019,181
SDATOOL-2601,CCS,Alta,140488,Media,3,06/08/2024,03/01/2025,19/12/2024,27/12/2024,31/12/2024,147
SDATOOL-2758,CIB,Media,339537,Alta,8,28/06/2020,08/06/2021,28/07/2021,10/08/2021,12/08/2021,410
SDATOOL-9253,GRM,Media,287329,Alta,6,01/01/2019,10/11/2019,28/03/2019,11/04/2019,18/04/2019,107
SDATOOL-7851,CCS,Alta,352353,Alta,8,01/01/2019,27/10/2019,24/05/2019,01/06/2019,11/06/2019,161
SDATOOL-9146,CIB,Media,154332,Media,4,14/06/2019,29/02/2020,28/02/2020,16/03/2020,26/03/2020,286
SDATOOL-3818,T&C,Alta,120140,Media,2,09/12/2022,16/05/2023,28/04/2023,17/05/2023,22/05/2023,164
SDATOOL-8345,GRM,Alta,157590,Media,3,23/08/2020,28/04/2021,03/05/2021,13/05/2021,18/05/2021,268
SDATOOL-7875,T&C,Alta,123711,Media,2,27/10/2023,07/06/2024,15/04/2024,07/05/2024,08/05/2024,194
SDATOOL-2318,GRM,Baja,96052,Baja,2,27/12/2022,16/05/2023,27/05/2023,04/06/2023,10/06/2023,165
SDATOOL-8323,RIC,Media,130550,Baja,8,28/03/2019,17/06/2019,19/07/2019,10/08/2019,16/08/2019,141
SDATOOL-6371,FIN,Media,135933,Media,2,06/03/2021,30/09/2021,09/09/2021,04/10/2021,07/10/2021,215
SDATOOL-4160,FIN,Media,172124,Media,6,07/06/2022,21/02/2023,23/12/2022,18/01/2023,23/01/2023,230
SDATOOL-8215,FIN,Alta,328413,Alta,8,01/01/2019,13/11/2019,03/08/2019,17/08/2019,21/08/2019,232
SDATOOL-8541,T&C,Media,218036,Media,9,27/03/2020,27/08/2020,30/08/2020,11/09/2020,16/09/2020,173
SDATOOL-8189,ENG,Media,266864,Alta,4,01/09/2021,04/08/2022,02/08/2022,12/08/2022,14/08/2022,347
SDATOOL-4768,GRM,Alta,147007,Media,2,06/06/2020,07/12/2020,28/10/2020,15/11/2020,25/11/2020,172
SDATOOL-7398,FIN,Media,130721,Media,2,29/04/2022,27/11/2022,22/10/2022,30/10/2022,06/11/2022,191
SDATOOL-8423,ENG,Baja,88017,Baja,3,27/06/2024,08/11/2024,29/09/2024,11/10/2024,13/10/2024,108
SDATOOL-1770,RIC,Media,171213,Media,4,06/08/2023,15/04/2024,04/03/2024,29/03/2024,01/04/2024,239
SDATOOL-2541,RIC,Baja,75662,Baja,1,23/08/2023,02/12/2023,01/12/2023,19/12/2023,29/12/2023,128
SDATOOL-2731,ENG,Baja,225297,Media,10,30/08/2020,14/04/2021,17/04/2021,03/05/2021,10/05/2021,253
SDATOOL-3125,CCS,Baja,359171,Alta,9,25/06/2022,25/04/2023,10/04/2023,04/05/2023,08/05/2023,317
SDATOOL-7701,ENG,Media,197649,Media,7,02/09/2019,12/05/2020,22/05/2020,05/06/2020,10/06/2020,282
SDATOOL-6976,T&C,Baja,358530,Alta,9,23/10/2020,27/07/2021,23/07/2021,06/08/2021,14/08/2021,295
SDATOOL-2425,ENG,Media,370457,Alta,9,24/12/2021,22/12/2022,19/01/2023,28/01/2023,30/01/2023,402
SDATOOL-2564,CIB,Baja,133711,Baja,6,06/12/2022,19/03/2023,03/02/2023,21/02/2023,26/02/2023,82
SDATOOL-8160,CIB,Baja,192545,Media,8,10/01/2025,13/06/2025,01/05/2025,18/05/2025,28/05/2025,138
SDATOOL-6278,RCS,Media,190859,Media,8,29/05/2020,07/11/2020,14/01/2021,22/01/2021,01/02/2021,248
SDATOOL-9105,ENG,Media,174876,Media,5,09/12/2019,21/05/2020,04/05/2020,20/05/2020,21/05/2020,164
SDATOOL-5361,FIN,Baja,209272,Media,9,15/05/2024,07/11/2024,20/11/2024,09/12/2024,19/12/2024,218
SDATOOL-3771,FIN,Media,362274,Alta,9,23/01/2022,05/11/2022,16/10/2022,30/10/2022,06/11/2022,287
SDATOOL-4929,FIN,Media,157878,Media,4,02/12/2024,09/07/2025,16/06/2025,11/07/2025,16/07/2025,226
SDATOOL-3707,ENG,Alta,170945,Media,5,01/01/2024,17/07/2024,20/06/2024,07/07/2024,16/07/2024,197
SDATOOL-8761,ENG,Media,133890,Baja,8,01/01/2019,10/05/2019,09/03/2019,07/04/2019,15/04/2019,104
SDATOOL-4181,CCS,Alta,259245,Alta,4,21/05/2023,21/02/2024,08/02/2024,26/02/2024,01/03/2024,285
SDATOOL-5997,FIN,Baja,214811,Media,8,30/06/2019,27/12/2019,03/12/2019,12/12/2019,20/12/2019,173
SDATOOL-2097,RIC,Alta,191848,Media,7,17/08/2021,13/02/2022,08/01/2022,25/01/2022,26/01/2022,162
SDATOOL-1775,CIB,Alta,173897,Media,5,24/06/2021,29/11/2021,12/11/2021,04/12/2021,12/12/2021,171
SDATOOL-7029,ENG,Baja,313109,Alta,6,01/06/2024,25/04/2025,25/06/2025,23/07/2025,02/08/2025,427
SDATOOL-4213,RIC,Media,116439,Baja,5,09/12/2022,04/05/2023,24/04/2023,17/05/2023,19/05/2023,161
SDATOOL-7950,CCS,Media,112555,Baja,4,06/07/2021,21/10/2021,10/09/2021,25/09/2021,29/09/2021,85
SDATOOL-2469,RCS,Media,369531,Alta,10,24/09/2023,10/08/2024,07/07/2024,28/07/2024,04/08/2024,315
SDATOOL-2112,ENG,Alta,93677,Baja,2,03/06/2019,20/10/2019,04/10/2019,13/10/2019,21/10/2019,140
SDATOOL-7763,RCS,Alta,239801,Alta,2,10/06/2023,07/04/2024,29/05/2024,13/06/2024,19/06/2024,375
SDATOOL-3695,CCS,Alta,338705,Alta,8,04/08/2020,22/05/2021,06/07/2021,27/07/2021,04/08/2021,365
SDATOOL-5402,FIN,Media,179507,Media,5,30/05/2023,23/11/2023,18/10/2023,27/10/2023,03/11/2023,157
SDATOOL-9947,ENG,Media,300435,Alta,6,09/05/2019,06/02/2020,23/01/2020,02/02/2020,11/02/2020,278
SDATOOL-7817,FIN,Media,178604,Media,5,01/01/2019,13/09/2019,15/05/2019,10/06/2019,15/06/2019,165
SDATOOL-5198,CCS,Alta,258984,Alta,4,13/12/2021,28/10/2022,19/01/2023,28/01/2023,07/02/2023,421
SDATOOL-4766,FIN,Media,166682,Media,5,21/03/2021,11/10/2021,03/10/2021,26/10/2021,27/10/2021,220
SDATOOL-9831,RIC,Media,187059,Media,6,20/06/2024,23/01/2025,05/12/2024,21/12/2024,27/12/2024,190
SDATOOL-8659,T&C,Alta,201345,Media,8,07/02/2019,17/07/2019,27/09/2019,12/10/2019,20/10/2019,255
SDATOOL-6040,RCS,Baja,230223,Media,10,17/11/2021,21/07/2022,16/06/2022,14/07/2022,21/07/2022,246
SDATOOL-3233,ENG,Media,173328,Media,6,02/10/2022,29/05/2023,23/04/2023,08/05/2023,17/05/2023,227
SDATOOL-5919,T&C,Alta,127124,Baja,8,18/02/2020,22/05/2020,01/06/2020,28/06/2020,05/07/2020,138
SDATOOL-7483,CIB,Alta,253711,Alta,4,26/04/2024,29/03/2025,08/06/2025,21/06/2025,23/06/2025,423
SDATOOL-6008,CIB,Alta,258579,Alta,3,15/12/2020,07/10/2021,19/09/2021,18/10/2021,20/10/2021,309
SDATOOL-2049,T&C,Media,343054,Alta,8,29/08/2022,22/08/2023,05/09/2023,13/09/2023,15/09/2023,382
SDATOOL-4540,RIC,Alta,345124,Alta,9,27/02/2019,18/02/2020,03/02/2020,18/02/2020,28/02/2020,366
SDATOOL-2959,RCS,Baja,135135,Baja,7,28/05/2022,11/08/2022,11/08/2022,31/08/2022,08/09/2022,103
SDATOOL-9390,ENG,Alta,113565,Baja,5,10/01/2020,02/05/2020,14/03/2020,05/04/2020,14/04/2020,95
SDATOOL-5188,FIN,Baja,171001,Media,6,24/10/2019,03/06/2020,31/05/2020,21/06/2020,29/06/2020,249
SDATOOL-7287,CCS,Media,215503,Media,9,28/06/2022,30/11/2022,01/01/2023,18/01/2023,27/01/2023,213
SDATOOL-5411,CIB,Alta,144470,Media,4,03/08/2024,25/01/2025,19/01/2025,10/02/2025,12/02/2025,193
SDATOOL-2043,ENG,Alta,181073,Media,6,20/04/2022,23/10/2022,24/09/2022,08/10/2022,16/10/2022,179
SDATOOL-2235,ENG,Media,182060,Media,5,07/03/2024,14/08/2024,18/07/2024,26/07/2024,27/07/2024,142
SDATOOL-4471,CCS,Alta,188178,Media,7,20/03/2022,06/10/2022,26/08/2022,07/09/2022,14/09/2022,178
SDATOOL-5604,FIN,Alta,363687,Alta,9,23/02/2024,20/01/2025,06/02/2025,25/02/2025,02/03/2025,373
SDATOOL-8959,RIC,Media,80280,Baja,2,19/04/2025,01/08/2025,01/08/2025,14/08/2025,17/08/2025,120
SDATOOL-9879,ENG,Media,146382,Media,2,04/01/2022,05/06/2022,06/05/2022,25/05/2022,29/05/2022,145
SDATOOL-1725,FIN,Alta,272494,Alta,5,18/03/2021,06/02/2022,27/01/2022,21/02/2022,24/02/2022,343
SDATOOL-6546,GRM,Baja,217359,Media,9,01/01/2019,14/08/2019,17/06/2019,06/07/2019,09/07/2019,189
SDATOOL-2359,CCS,Media,225965,Media,10,09/06/2024,19/11/2024,20/11/2024,15/12/2024,22/12/2024,196
SDATOOL-3897,ENG,Baja,321638,Alta,7,14/03/2021,23/02/2022,16/03/2022,07/04/2022,09/04/2022,391
SDATOOL-4884,RCS,Media,368464,Alta,9,26/02/2021,09/01/2022,18/12/2021,27/12/2021,04/01/2022,312
SDATOOL-3859,FIN,Media,288477,Alta,6,17/03/2024,10/02/2025,20/02/2025,20/03/2025,26/03/2025,374
SDATOOL-5625,ENG,Baja,194560,Media,8,07/05/2020,28/12/2020,03/12/2020,31/12/2020,07/01/2021,245
SDATOOL-2226,FIN,Media,135958,Media,2,17/07/2022,03/01/2023,01/12/2022,14/12/2022,23/12/2022,159
SDATOOL-2155,RIC,Media,272085,Alta,5,01/01/2019,06/11/2019,08/10/2019,23/10/2019,28/10/2019,300
SDATOOL-8804,RCS,Alta,108659,Baja,6,08/11/2024,19/03/2025,15/01/2025,12/02/2025,21/02/2025,105
SDATOOL-9002,ENG,Media,186207,Media,7,14/12/2022,12/06/2023,24/04/2023,19/05/2023,28/05/2023,165
SDATOOL-8912,CIB,Alta,309885,Alta,7,25/12/2021,27/11/2022,05/11/2022,13/11/2022,17/11/2022,327
SDATOOL-3664,GRM,Media,147974,Media,2,15/05/2020,14/11/2020,25/09/2020,07/10/2020,15/10/2020,153
SDATOOL-6879,GRM,Media,133286,Baja,6,17/10/2020,20/02/2021,02/02/2021,19/02/2021,21/02/2021,127
SDATOOL-1887,RIC,Media,214112,Media,9,16/04/2024,02/10/2024,19/09/2024,29/09/2024,07/10/2024,174
SDATOOL-9415,T&C,Alta,128630,Media,2,23/12/2019,13/06/2020,24/05/2020,08/06/2020,14/06/2020,174
SDATOOL-3387,CIB,Alta,108042,Baja,3,22/10/2024,10/03/2025,25/01/2025,21/02/2025,27/02/2025,128
SDATOOL-4479,FIN,Baja,184118,Media,6,01/03/2023,14/10/2023,21/09/2023,16/10/2023,17/10/2023,230
SDATOOL-1720,T&C,Media,287065,Alta,5,22/01/2022,20/10/2022,29/12/2022,23/01/2023,27/01/2023,370
SDATOOL-7236,CIB,Baja,190024,Media,8,21/03/2020,04/12/2020,19/11/2020,05/12/2020,08/12/2020,262
SDATOOL-4716,RCS,Media,164742,Media,5,31/03/2024,24/09/2024,14/09/2024,13/10/2024,15/10/2024,198
SDATOOL-8139,T&C,Baja,331181,Alta,8,09/07/2020,04/07/2021,05/07/2021,19/07/2021,26/07/2021,382
SDATOOL-4294,ENG,Media,212986,Alta,1,08/04/2023,19/01/2024,25/02/2024,04/03/2024,13/03/2024,340
SDATOOL-1274,ENG,Baja,155438,Media,4,08/05/2024,11/11/2024,08/10/2024,25/10/2024,03/11/2024,179
SDATOOL-4956,CIB,Baja,249162,Alta,4,10/10/2022,14/09/2023,30/11/2023,08/12/2023,09/12/2023,425
SDATOOL-6229,RCS,Media,211941,Media,9,23/10/2020,04/07/2021,15/10/2021,22/10/2021,30/10/2021,372
SDATOOL-9328,FIN,Media,175690,Media,5,05/10/2021,24/05/2022,19/04/2022,14/05/2022,23/05/2022,230
SDATOOL-2044,CCS,Media,143607,Baja,8,05/04/2022,09/06/2022,18/06/2022,06/07/2022,16/07/2022,102
SDATOOL-9662,CIB,Media,362213,Alta,10,27/03/2024,02/03/2025,12/03/2025,21/03/2025,25/03/2025,363
SDATOOL-8475,ENG,Media,324582,Alta,7,16/09/2023,11/09/2024,25/09/2024,20/10/2024,24/10/2024,404
SDATOOL-9011,RCS,Baja,228685,Media,9,17/01/2023,08/10/2023,30/10/2023,26/11/2023,05/12/2023,322
SDATOOL-5523,FIN,Alta,364211,Alta,10,13/11/2021,03/10/2022,19/12/2022,16/01/2023,17/01/2023,430
SDATOOL-2126,T&C,Media,210058,Media,8,27/09/2020,01/04/2021,17/06/2021,12/07/2021,21/07/2021,297
SDATOOL-5486,ENG,Media,141871,Baja,8,03/12/2023,06/04/2024,30/03/2024,14/04/2024,21/04/2024,140
SDATOOL-8027,RCS,Media,99419,Baja,5,21/09/2024,13/12/2024,08/11/2024,05/12/2024,15/12/2024,85
SDATOOL-8623,T&C,Media,325186,Alta,7,01/01/2019,28/12/2019,05/06/2019,18/06/2019,21/06/2019,171
SDATOOL-6383,RIC,Media,182792,Media,5,26/10/2024,25/03/2025,23/02/2025,07/03/2025,12/03/2025,137
SDATOOL-6975,CCS,Baja,218267,Media,9,01/01/2019,26/09/2019,25/09/2019,12/10/2019,17/10/2019,289
SDATOOL-7130,FIN,Media,88269,Baja,1,18/03/2021,12/08/2021,03/08/2021,26/08/2021,04/09/2021,170
SDATOOL-9841,ENG,Alta,191329,Media,8,01/08/2019,19/02/2020,15/02/2020,13/03/2020,17/03/2020,229
SDATOOL-9769,FIN,Media,142682,Media,3,06/03/2019,28/10/2019,01/10/2019,26/10/2019,28/10/2019,236
SDATOOL-9549,CCS,Alta,215111,Media,9,01/09/2020,05/02/2021,27/02/2021,21/03/2021,26/03/2021,206
SDATOOL-8500,RCS,Baja,200354,Media,9,25/03/2023,28/08/2023,10/09/2023,09/10/2023,12/10/2023,201
SDATOOL-7600,CIB,Media,177334,Media,6,01/01/2019,27/09/2019,28/04/2019,11/05/2019,20/05/2019,139
SDATOOL-6679,FIN,Media,266107,Alta,4,07/04/2021,21/02/2022,05/03/2022,22/03/2022,26/03/2022,353
SDATOOL-2269,CCS,Baja,147607,Baja,9,24/09/2020,31/12/2020,22/12/2020,20/01/2021,21/01/2021,119
SDATOOL-1564,GRM,Alta,180551,Media,5,20/06/2024,23/12/2024,30/12/2024,13/01/2025,15/01/2025,209
SDATOOL-6369,CIB,Alta,129969,Baja,7,11/03/2024,26/07/2024,08/06/2024,20/06/2024,30/06/2024,111
SDATOOL-2057,FIN,Baja,190355,Media,6,27/05/2021,19/12/2021,01/01/2022,14/01/2022,17/01/2022,235
SDATOOL-9093,T&C,Alta,295464,Alta,6,14/01/2021,09/01/2022,29/12/2021,11/01/2022,16/01/2022,367
SDATOOL-1198,RCS,Media,331622,Alta,8,14/06/2022,27/03/2023,09/02/2023,20/02/2023,26/02/2023,257
SDATOOL-1695,CIB,Baja,226736,Alta,2,18/02/2023,12/01/2024,19/01/2024,26/01/2024,28/01/2024,344
SDATOOL-5963,CIB,Media,139413,Baja,10,23/07/2024,25/10/2024,14/10/2024,29/10/2024,30/10/2024,99
SDATOOL-7424,T&C,Media,373652,Alta,10,10/09/2019,23/07/2020,05/07/2020,02/08/2020,04/08/2020,329
SDATOOL-4159,FIN,Media,213047,Alta,2,22/01/2019,20/11/2019,12/11/2019,21/11/2019,27/11/2019,309
SDATOOL-5547,T&C,Baja,200699,Media,8,12/07/2019,28/02/2020,30/01/2020,28/02/2020,06/03/2020,238
SDATOOL-1422,CCS,Media,157889,Baja,10,12/03/2021,20/06/2021,28/08/2021,23/09/2021,26/09/2021,198
SDATOOL-8457,CIB,Media,131298,Media,2,01/01/2019,17/06/2019,07/04/2019,27/04/2019,06/05/2019,125
SDATOOL-9986,ENG,Media,313764,Alta,6,01/05/2021,07/03/2022,25/01/2022,11/02/2022,21/02/2022,296
SDATOOL-5770,T&C,Media,136883,Media,3,16/09/2023,06/05/2024,06/05/2024,18/05/2024,19/05/2024,246
SDATOOL-3677,RCS,Baja,380140,Alta,10,12/11/2020,06/11/2021,10/01/2022,27/01/2022,02/02/2022,447
SDATOOL-1101,ENG,Media,349557,Alta,8,16/04/2020,27/03/2021,18/06/2021,14/07/2021,17/07/2021,457
SDATOOL-1492,GRM,Alta,356076,Alta,9,05/10/2021,14/07/2022,20/05/2022,14/06/2022,19/06/2022,257
SDATOOL-2713,RIC,Alta,293185,Alta,6,01/01/2019,27/12/2019,21/07/2019,18/08/2019,25/08/2019,236
SDATOOL-3570,RIC,Media,192156,Media,8,07/09/2022,24/03/2023,03/06/2023,21/06/2023,01/07/2023,297
SDATOOL-9158,ENG,Media,201287,Alta,1,08/11/2022,05/10/2023,09/12/2023,01/01/2024,05/01/2024,423
SDATOOL-8343,ENG,Alta,114232,Baja,5,23/07/2021,17/12/2021,18/11/2021,09/12/2021,15/12/2021,145
SDATOOL-3977,T&C,Alta,150277,Media,4,20/07/2019,18/02/2020,29/12/2019,23/01/2020,02/02/2020,197
SDATOOL-3820,FIN,Media,193690,Alta,1,08/08/2021,02/07/2022,05/06/2022,18/06/2022,19/06/2022,315
SDATOOL-7669,CCS,Baja,142660,Media,3,01/01/2019,03/07/2019,28/04/2019,26/05/2019,31/05/2019,150
SDATOOL-3887,CCS,Alta,191960,Media,7,01/01/2019,29/08/2019,13/06/2019,28/06/2019,06/07/2019,186
SDATOOL-7327,CCS,Baja,204939,Media,8,01/01/2019,25/09/2019,13/07/2019,27/07/2019,02/08/2019,213
SDATOOL-3219,GRM,Baja,189773,Media,8,10/07/2024,15/03/2025,21/02/2025,21/03/2025,24/03/2025,257
SDATOOL-7920,ENG,Media,331482,Alta,8,22/10/2023,11/08/2024,13/10/2024,06/11/2024,16/11/2024,391
SDATOOL-2408,T&C,Baja,205249,Media,9,15/05/2024,27/12/2024,08/02/2025,06/03/2025,07/03/2025,296
SDATOOL-5863,FIN,Alta,202744,Media,8,07/10/2024,07/05/2025,22/05/2025,04/06/2025,05/06/2025,241
SDATOOL-9343,GRM,Baja,220141,Media,10,25/11/2023,31/07/2024,24/07/2024,09/08/2024,13/08/2024,262
SDATOOL-9508,ENG,Baja,124609,Baja,8,02/04/2022,22/07/2022,07/10/2022,04/11/2022,07/11/2022,219
SDATOOL-8033,CCS,Media,288719,Alta,5,17/11/2019,27/08/2020,19/08/2020,14/09/2020,24/09/2020,312
SDATOOL-4155,ENG,Alta,260004,Alta,4,06/11/2021,25/08/2022,24/08/2022,03/09/2022,07/09/2022,305
SDATOOL-8288,FIN,Media,149478,Media,3,07/07/2023,10/02/2024,11/12/2023,05/01/2024,13/01/2024,190
SDATOOL-6174,FIN,Media,297843,Alta,6,07/06/2019,04/05/2020,01/07/2020,11/07/2020,18/07/2020,407
SDATOOL-7192,RIC,Media,288745,Alta,5,30/12/2019,25/10/2020,05/11/2020,17/11/2020,23/11/2020,329
SDATOOL-2706,FIN,Alta,100796,Baja,5,31/03/2024,20/06/2024,06/05/2024,21/05/2024,26/05/2024,56
