Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-7234,ENG,Media,"239,464",Alta,3,20/04/2023,13/04/2024,30/03/2024,17/04/2024,20/04/2024,366
SDATOOL-8812,RCS,Baja,"168,417",Media,5,28/04/2020,15/10/2020,17/10/2020,31/10/2020,02/11/2020,188
SDATOOL-4424,CIB,Alta,"118,662",Baja,2,14/05/2020,31/08/2020,21/07/2020,03/08/2020,04/08/2020,82
SDATOOL-9776,RCS,Alta,"238,118",Media,4,09/06/2020,05/02/2021,12/01/2021,08/02/2021,13/02/2021,249
SDATOOL-2451,ENG,Alta,"377,665",Alta,10,23/04/2024,22/04/2025,21/03/2025,15/04/2025,22/04/2025,364
SDATOOL-7127,T&C,Media,"122,740",Media,2,27/09/2021,06/03/2022,03/02/2022,21/02/2022,24/02/2022,150
SDATOOL-1176,RIC,Alta,"126,773",Media,2,10/04/2020,18/12/2020,27/11/2020,23/12/2020,24/12/2020,258
SDATOOL-3988,RCS,Media,"123,082",Baja,1,07/08/2020,26/10/2020,30/08/2020,23/09/2020,29/09/2020,53
SDATOOL-1783,CIB,Media,"162,924",Media,5,01/01/2019,29/08/2019,28/06/2019,17/07/2019,25/07/2019,205
SDATOOL-2097,RIC,Alta,"191,848",Media,7,17/08/2021,13/02/2022,08/01/2022,25/01/2022,26/01/2022,162
SDATOOL-8984,FIN,Media,"236,223",Alta,3,01/01/2019,19/10/2019,30/12/2019,15/01/2020,24/01/2020,388
SDATOOL-7374,CCS,Media,"147,370",Baja,4,17/08/2023,13/01/2024,12/01/2024,24/01/2024,31/01/2024,167
SDATOOL-6778,FIN,Media,"379,957",Alta,10,01/01/2019,10/12/2019,02/10/2019,14/10/2019,15/10/2019,287
SDATOOL-5050,CCS,Alta,"255,982",Alta,4,24/10/2019,01/09/2020,23/08/2020,15/09/2020,19/09/2020,331
SDATOOL-1510,RIC,Media,"201,565",Media,9,06/07/2019,12/02/2020,20/05/2020,02/06/2020,06/06/2020,336
SDATOOL-8896,FIN,Media,"266,828",Alta,8,10/09/2019,03/09/2020,08/11/2020,29/11/2020,06/12/2020,453
SDATOOL-6435,FIN,Media,"186,342",Media,7,06/03/2021,29/09/2021,08/09/2021,04/10/2021,08/10/2021,216
SDATOOL-2671,GRM,Media,"80,936",Baja,4,01/01/2019,01/05/2019,10/03/2019,25/03/2019,01/04/2019,90
SDATOOL-1217,T&C,Alta,"387,586",Alta,10,25/05/2019,08/04/2020,22/02/2020,18/03/2020,24/03/2020,304
SDATOOL-2552,RCS,Media,"136,792",Media,1,14/06/2021,22/11/2021,15/10/2021,12/11/2021,13/11/2021,152
SDATOOL-9961,RCS,Media,"123,680",Media,2,27/03/2021,26/09/2021,17/09/2021,11/10/2021,14/10/2021,201
SDATOOL-5844,FIN,Media,"226,794",Alta,2,19/04/2022,18/01/2023,17/02/2023,28/02/2023,09/03/2023,324
SDATOOL-8168,ENG,Media,"356,310",Alta,9,11/12/2021,05/12/2022,04/11/2022,02/12/2022,06/12/2022,360
SDATOOL-4152,FIN,Alta,"221,810",Media,10,18/06/2023,12/03/2024,18/04/2024,13/05/2024,18/05/2024,335
SDATOOL-8097,FIN,Media,"255,944",Alta,3,08/02/2023,15/11/2023,12/02/2024,29/02/2024,07/03/2024,393
SDATOOL-3779,ENG,Baja,"175,663",Media,6,29/12/2019,19/07/2020,31/05/2020,18/06/2020,20/06/2020,174
SDATOOL-2779,FIN,Alta,"326,585",Alta,7,03/10/2020,11/09/2021,09/08/2021,06/09/2021,14/09/2021,346
SDATOOL-6015,CIB,Alta,"213,950",Media,1,03/06/2019,27/02/2020,28/01/2020,22/02/2020,02/03/2020,273
SDATOOL-6184,T&C,Media,"143,305",Baja,4,07/12/2024,11/03/2025,10/04/2025,09/05/2025,12/05/2025,156
SDATOOL-3739,ENG,Alta,"201,597",Media,9,16/06/2021,26/02/2022,15/04/2022,27/04/2022,06/05/2022,324
SDATOOL-3116,FIN,Media,"292,301",Alta,5,10/11/2020,13/08/2021,29/07/2021,17/08/2021,26/08/2021,289
SDATOOL-4647,FIN,Alta,"215,414",Media,6,23/12/2024,20/08/2025,31/08/2025,16/09/2025,21/09/2025,272
SDATOOL-8416,ENG,Media,"331,823",Alta,7,30/12/2023,30/11/2024,18/12/2024,27/12/2024,03/01/2025,370
SDATOOL-8081,RIC,Alta,"140,025",Baja,3,27/04/2021,29/08/2021,17/08/2021,09/09/2021,16/09/2021,142
SDATOOL-2808,RCS,Baja,"169,378",Media,6,08/03/2024,19/08/2024,07/08/2024,26/08/2024,02/09/2024,178
SDATOOL-3606,ENG,Media,"187,785",Media,6,18/02/2020,04/10/2020,15/09/2020,10/10/2020,12/10/2020,237
SDATOOL-3677,FIN,Media,"380,140",Alta,6,12/11/2020,06/11/2021,10/01/2022,27/01/2022,02/02/2022,447
SDATOOL-6559,T&C,Alta,"218,703",Media,5,27/11/2022,30/04/2023,20/04/2023,29/04/2023,02/05/2023,156
SDATOOL-9725,FIN,Media,"213,859",Alta,2,30/08/2020,21/06/2021,14/07/2021,01/08/2021,07/08/2021,342
SDATOOL-9755,FIN,Media,"255,954",Alta,3,07/09/2023,03/08/2024,01/07/2024,19/07/2024,27/07/2024,324
SDATOOL-3556,ENG,Alta,"107,858",Baja,4,18/04/2019,08/07/2019,08/06/2019,26/06/2019,28/06/2019,71
SDATOOL-5731,ENG,Media,"270,952",Alta,4,04/10/2020,23/07/2021,01/09/2021,30/09/2021,09/10/2021,370
SDATOOL-1609,T&C,Alta,"148,617",Media,3,04/01/2025,19/06/2025,01/06/2025,23/06/2025,30/06/2025,177
SDATOOL-2895,FIN,Media,"194,471",Media,6,26/01/2021,11/07/2021,30/07/2021,06/08/2021,10/08/2021,196
SDATOOL-5148,GRM,Baja,"166,028",Media,4,25/02/2023,17/11/2023,12/10/2023,26/10/2023,28/10/2023,245
SDATOOL-7387,ENG,Alta,"360,204",Alta,10,22/10/2023,07/09/2024,15/08/2024,06/09/2024,16/09/2024,330
SDATOOL-7340,FIN,Media,"218,356",Media,5,13/05/2020,28/10/2020,28/10/2020,14/11/2020,17/11/2020,188
SDATOOL-8772,T&C,Media,"154,825",Media,5,17/03/2022,16/11/2022,07/10/2022,02/11/2022,06/11/2022,234
SDATOOL-5150,GRM,Alta,"197,869",Media,7,03/01/2020,04/09/2020,31/07/2020,18/08/2020,21/08/2020,231
SDATOOL-1482,CCS,Media,"108,732",Baja,3,22/10/2019,01/03/2020,30/01/2020,17/02/2020,20/02/2020,121
SDATOOL-3840,FIN,Baja,"237,782",Media,6,19/06/2020,29/12/2020,10/01/2021,22/01/2021,28/01/2021,223
SDATOOL-6745,FIN,Media,"85,746",Baja,3,07/06/2024,16/10/2024,14/09/2024,08/10/2024,09/10/2024,124
SDATOOL-6771,CIB,Media,"121,434",Baja,2,08/04/2023,17/06/2023,27/04/2023,18/05/2023,26/05/2023,48
SDATOOL-7032,FIN,Media,"150,384",Baja,4,22/09/2023,18/01/2024,27/01/2024,15/02/2024,24/02/2024,155
SDATOOL-1543,RIC,Baja,"160,860",Media,4,19/08/2024,23/03/2025,19/03/2025,07/04/2025,15/04/2025,239
SDATOOL-6231,FIN,Alta,"128,399",Media,2,28/07/2019,20/02/2020,25/01/2020,13/02/2020,20/02/2020,207
SDATOOL-9917,FIN,Alta,"288,383",Alta,5,11/06/2024,12/05/2025,21/05/2025,28/05/2025,30/05/2025,353
SDATOOL-1439,RCS,Media,"134,874",Media,1,09/11/2023,29/04/2024,02/04/2024,26/04/2024,29/04/2024,172
SDATOOL-1691,CIB,Media,"385,750",Alta,10,03/01/2024,26/11/2024,19/11/2024,30/11/2024,06/12/2024,338
SDATOOL-9972,CCS,Media,"377,601",Alta,10,06/02/2022,04/12/2022,03/12/2022,10/12/2022,19/12/2022,316
SDATOOL-6876,CIB,Alta,"157,295",Media,3,17/03/2019,09/11/2019,24/10/2019,05/11/2019,15/11/2019,243
SDATOOL-7450,ENG,Media,"240,196",Alta,3,28/01/2021,09/12/2021,07/01/2022,22/01/2022,29/01/2022,366
SDATOOL-4290,CIB,Alta,"165,271",Media,6,25/04/2022,16/11/2022,03/10/2022,29/10/2022,06/11/2022,195
SDATOOL-4896,FIN,Alta,"88,830",Baja,2,08/12/2022,18/04/2023,07/03/2023,18/03/2023,26/03/2023,108
SDATOOL-3574,RIC,Alta,"146,209",Media,4,07/05/2023,24/10/2023,28/10/2023,05/11/2023,10/11/2023,187
SDATOOL-9219,FIN,Media,"134,872",Media,2,04/08/2023,08/01/2024,28/12/2023,21/01/2024,27/01/2024,176
SDATOOL-4466,ENG,Media,"160,862",Media,5,18/04/2024,17/09/2024,17/08/2024,26/08/2024,01/09/2024,136
SDATOOL-8584,FIN,Media,"285,477",Alta,8,10/04/2021,31/03/2022,10/06/2022,05/07/2022,07/07/2022,453
SDATOOL-7216,CIB,Media,"202,222",Alta,1,29/01/2023,03/01/2024,19/12/2023,10/01/2024,17/01/2024,353
SDATOOL-8918,ENG,Baja,"146,783",Media,2,23/01/2021,15/09/2021,29/08/2021,07/09/2021,09/09/2021,229
SDATOOL-9415,T&C,Alta,"128,630",Media,2,23/12/2019,13/06/2020,24/05/2020,08/06/2020,14/06/2020,174
SDATOOL-8447,FIN,Baja,"188,378",Media,6,01/01/2019,17/06/2019,05/06/2019,16/06/2019,23/06/2019,173
SDATOOL-7257,FIN,Media,"283,221",Alta,5,23/01/2020,30/10/2020,09/12/2020,17/12/2020,26/12/2020,338
SDATOOL-1819,ENG,Media,"258,412",Alta,10,07/02/2019,30/01/2020,24/04/2020,04/05/2020,10/05/2020,458
SDATOOL-1053,FIN,Media,"387,332",Alta,5,01/01/2019,07/12/2019,20/06/2019,19/07/2019,25/07/2019,205
SDATOOL-2919,ENG,Baja,"198,639",Alta,1,01/01/2019,21/11/2019,19/06/2019,07/07/2019,16/07/2019,196
SDATOOL-2750,CCS,Baja,"82,817",Baja,1,14/04/2024,23/08/2024,06/07/2024,18/07/2024,27/07/2024,104
SDATOOL-3189,CCS,Alta,"147,956",Baja,5,28/05/2024,17/10/2024,06/01/2025,18/01/2025,28/01/2025,245
SDATOOL-4468,ENG,Alta,"194,571",Alta,1,03/05/2021,12/03/2022,03/02/2022,12/02/2022,13/02/2022,286
SDATOOL-4189,FIN,Alta,"212,057",Media,10,18/04/2021,25/11/2021,11/01/2022,31/01/2022,01/02/2022,289
SDATOOL-5426,FIN,Alta,"311,542",Alta,7,03/01/2022,09/10/2022,18/09/2022,04/10/2022,09/10/2022,279
SDATOOL-9912,FIN,Baja,"188,963",Media,6,05/11/2023,31/07/2024,11/06/2024,27/06/2024,02/07/2024,240
SDATOOL-9429,RCS,Baja,"227,944",Media,4,11/09/2019,09/04/2020,08/04/2020,28/04/2020,30/04/2020,232
SDATOOL-9879,ENG,Media,"146,382",Media,2,04/01/2022,05/06/2022,06/05/2022,25/05/2022,29/05/2022,145
SDATOOL-3505,FIN,Baja,"69,682",Baja,1,05/09/2023,21/12/2023,21/11/2023,12/12/2023,20/12/2023,106
SDATOOL-8673,FIN,Media,"214,419",Media,2,28/09/2020,18/03/2021,25/04/2021,24/05/2021,31/05/2021,245
SDATOOL-2243,CIB,Media,"144,452",Media,2,09/12/2023,15/05/2024,17/04/2024,11/05/2024,14/05/2024,157
SDATOOL-2858,FIN,Media,"281,064",Alta,5,15/07/2023,01/05/2024,05/04/2024,30/04/2024,03/05/2024,293
SDATOOL-1241,ENG,Alta,"102,035",Baja,4,18/12/2024,26/04/2025,14/04/2025,11/05/2025,12/05/2025,145
SDATOOL-6687,ENG,Media,"212,678",Alta,1,19/06/2023,25/04/2024,15/04/2024,24/04/2024,03/05/2024,319
SDATOOL-9090,FIN,Media,"303,709",Alta,6,05/03/2020,03/03/2021,28/02/2021,09/03/2021,13/03/2021,373
SDATOOL-9528,FIN,Media,"305,527",Alta,6,22/08/2019,07/06/2020,19/09/2020,28/09/2020,04/10/2020,409
SDATOOL-7580,CCS,Alta,"370,768",Alta,9,01/01/2019,12/12/2019,18/10/2019,15/11/2019,25/11/2019,328
SDATOOL-8810,ENG,Media,"309,305",Alta,6,06/08/2022,03/07/2023,07/07/2023,22/07/2023,24/07/2023,352
SDATOOL-7893,GRM,Alta,"118,222",Media,1,30/03/2021,29/11/2021,15/10/2021,31/10/2021,05/11/2021,220
SDATOOL-7207,T&C,Alta,"224,727",Alta,2,09/07/2024,22/04/2025,09/04/2025,23/04/2025,03/05/2025,298
SDATOOL-2346,ENG,Alta,"290,414",Alta,6,01/01/2019,24/11/2019,10/09/2019,08/10/2019,12/10/2019,284
SDATOOL-7402,ENG,Media,"221,726",Alta,2,25/06/2021,13/06/2022,21/05/2022,18/06/2022,26/06/2022,366
SDATOOL-9378,T&C,Alta,"351,221",Alta,9,01/04/2024,30/01/2025,12/01/2025,02/02/2025,10/02/2025,315
SDATOOL-4569,CCS,Alta,"177,747",Media,5,21/01/2020,22/09/2020,03/09/2020,14/09/2020,17/09/2020,240
SDATOOL-8280,ENG,Media,"294,537",Alta,5,24/02/2020,24/11/2020,03/02/2021,14/02/2021,21/02/2021,363
SDATOOL-9526,ENG,Alta,"214,641",Media,4,01/01/2019,19/07/2019,06/05/2019,03/06/2019,13/06/2019,163
SDATOOL-1185,ENG,Media,"352,579",Alta,9,06/08/2020,17/07/2021,17/09/2021,15/10/2021,19/10/2021,439
SDATOOL-7376,CIB,Media,"158,811",Media,4,02/09/2020,25/04/2021,22/02/2021,23/03/2021,02/04/2021,212
SDATOOL-1465,T&C,Alta,"125,055",Baja,1,14/02/2019,03/06/2019,10/04/2019,03/05/2019,04/05/2019,79
SDATOOL-6149,FIN,Media,"262,130",Alta,4,01/12/2023,28/09/2024,11/12/2024,30/12/2024,07/01/2025,403
SDATOOL-7691,FIN,Media,"198,506",Media,8,28/04/2020,17/01/2021,05/01/2021,30/01/2021,08/02/2021,286
SDATOOL-1472,ENG,Baja,"153,934",Media,4,03/07/2023,05/12/2023,05/10/2023,29/10/2023,07/11/2023,127
SDATOOL-7669,CCS,Baja,"142,660",Media,3,01/01/2019,03/07/2019,28/04/2019,26/05/2019,31/05/2019,150
SDATOOL-3654,FIN,Media,"156,759",Media,4,09/11/2021,12/05/2022,22/04/2022,04/05/2022,09/05/2022,181
SDATOOL-9742,FIN,Baja,"181,432",Media,6,20/07/2022,22/12/2022,03/01/2023,12/01/2023,21/01/2023,185
SDATOOL-5997,FIN,Baja,"214,811",Media,3,30/06/2019,27/12/2019,03/12/2019,12/12/2019,20/12/2019,173
SDATOOL-7804,RIC,Media,"120,127",Baja,5,15/11/2020,03/04/2021,28/02/2021,16/03/2021,22/03/2021,127
SDATOOL-9323,CIB,Media,"156,601",Baja,4,11/10/2021,06/03/2022,15/03/2022,26/03/2022,02/04/2022,173
SDATOOL-9328,FIN,Media,"175,690",Media,5,05/10/2021,24/05/2022,19/04/2022,14/05/2022,23/05/2022,230
SDATOOL-9000,GRM,Alta,"190,454",Media,8,10/10/2020,27/05/2021,13/07/2021,01/08/2021,09/08/2021,303
SDATOOL-8522,RCS,Media,"224,496",Media,5,23/05/2022,13/12/2022,02/11/2022,21/11/2022,28/11/2022,189
SDATOOL-6781,ENG,Media,"254,709",Alta,3,19/11/2023,21/09/2024,06/11/2024,27/11/2024,03/12/2024,380
SDATOOL-9246,FIN,Media,"318,739",Alta,7,21/02/2019,30/11/2019,22/01/2020,12/02/2020,19/02/2020,363
SDATOOL-2016,ENG,Alta,"297,572",Alta,6,11/08/2020,09/05/2021,16/05/2021,01/06/2021,05/06/2021,298
SDATOOL-1842,CCS,Media,"211,888",Media,3,07/07/2022,22/01/2023,18/02/2023,08/03/2023,17/03/2023,253
SDATOOL-8625,T&C,Media,"131,815",Baja,4,27/08/2023,27/11/2023,26/10/2023,13/11/2023,20/11/2023,85
SDATOOL-3391,CIB,Media,"264,979",Alta,4,01/01/2019,02/12/2019,31/12/2019,09/01/2020,18/01/2020,382
SDATOOL-6985,CIB,Media,"244,898",Alta,10,16/06/2020,05/06/2021,15/08/2021,07/09/2021,08/09/2021,449
SDATOOL-1650,ENG,Media,"160,684",Media,4,17/05/2019,21/12/2019,30/11/2019,24/12/2019,27/12/2019,224
SDATOOL-2123,ENG,Baja,"127,997",Baja,6,09/04/2022,11/08/2022,15/08/2022,24/08/2022,01/09/2022,145
SDATOOL-7996,RIC,Media,"257,709",Alta,3,01/01/2019,09/10/2019,12/03/2019,05/04/2019,14/04/2019,103
SDATOOL-7727,CIB,Media,"266,303",Alta,5,09/11/2022,10/09/2023,09/09/2023,01/10/2023,06/10/2023,331
SDATOOL-2834,GRM,Alta,"201,524",Media,4,09/02/2024,11/07/2024,25/08/2024,09/09/2024,16/09/2024,220
SDATOOL-2298,FIN,Alta,"270,503",Alta,4,19/02/2024,28/01/2025,15/01/2025,02/02/2025,06/02/2025,353
SDATOOL-5981,CIB,Alta,"208,297",Media,3,16/01/2023,23/07/2023,17/07/2023,01/08/2023,08/08/2023,204
SDATOOL-1146,ENG,Media,"240,178",Alta,3,19/04/2022,15/04/2023,11/04/2023,19/04/2023,20/04/2023,366
SDATOOL-8849,GRM,Media,"133,876",Media,3,24/03/2022,22/09/2022,12/08/2022,25/08/2022,04/09/2022,164
SDATOOL-9647,CIB,Media,"128,661",Media,1,18/09/2022,21/05/2023,28/04/2023,26/05/2023,03/06/2023,258
SDATOOL-9656,ENG,Baja,"136,353",Baja,2,02/06/2019,09/09/2019,16/07/2019,12/08/2019,20/08/2019,79
SDATOOL-5248,GRM,Media,"210,709",Media,1,09/10/2024,06/04/2025,15/05/2025,08/06/2025,17/06/2025,251
SDATOOL-4838,CIB,Media,"304,549",Alta,7,05/02/2022,27/01/2023,06/02/2023,15/02/2023,21/02/2023,381
SDATOOL-5840,FIN,Media,"75,732",Baja,6,27/05/2024,02/10/2024,13/09/2024,05/10/2024,15/10/2024,141
SDATOOL-3678,ENG,Media,"198,182",Alta,1,01/01/2019,01/11/2019,15/07/2019,10/08/2019,12/08/2019,223
SDATOOL-7797,ENG,Media,"362,704",Alta,10,31/08/2022,05/07/2023,04/09/2023,01/10/2023,08/10/2023,403
SDATOOL-3126,FIN,Alta,"279,827",Alta,5,20/08/2023,16/06/2024,19/06/2024,07/07/2024,09/07/2024,324
SDATOOL-9908,CIB,Alta,"140,653",Baja,7,03/10/2023,11/01/2024,24/12/2023,16/01/2024,24/01/2024,113
SDATOOL-8122,FIN,Media,"302,888",Alta,6,15/03/2020,13/01/2021,12/01/2021,06/02/2021,10/02/2021,332
SDATOOL-8180,FIN,Alta,"172,844",Media,6,15/01/2019,10/08/2019,12/07/2019,29/07/2019,07/08/2019,204
SDATOOL-6014,ENG,Media,"233,162",Media,1,12/10/2020,28/04/2021,24/05/2021,14/06/2021,24/06/2021,255
SDATOOL-8435,RIC,Alta,"105,255",Baja,4,01/02/2023,18/04/2023,13/04/2023,12/05/2023,14/05/2023,102
SDATOOL-1603,GRM,Media,"133,085",Baja,3,01/04/2022,24/07/2022,10/07/2022,29/07/2022,06/08/2022,127
SDATOOL-7132,RCS,Baja,"157,400",Baja,5,13/01/2022,10/04/2022,30/05/2022,07/06/2022,16/06/2022,154
SDATOOL-3144,FIN,Media,"310,792",Alta,7,17/04/2021,07/03/2022,16/05/2022,28/05/2022,31/05/2022,409
SDATOOL-7041,ENG,Alta,"292,882",Alta,5,01/04/2023,05/02/2024,13/02/2024,28/02/2024,05/03/2024,339
SDATOOL-7103,ENG,Media,"131,559",Baja,3,19/09/2020,15/12/2020,10/02/2021,08/03/2021,09/03/2021,171
SDATOOL-1370,FIN,Media,"275,895",Alta,4,25/02/2020,17/01/2021,07/12/2020,31/12/2020,08/01/2021,318
SDATOOL-1975,T&C,Media,"126,702",Baja,2,03/02/2024,30/04/2024,14/04/2024,21/04/2024,01/05/2024,88
SDATOOL-1359,T&C,Alta,"168,738",Media,4,15/05/2020,01/11/2020,25/10/2020,06/11/2020,09/11/2020,178
SDATOOL-8985,T&C,Alta,"174,055",Media,6,05/05/2022,20/11/2022,21/10/2022,19/11/2022,26/11/2022,205
SDATOOL-6905,FIN,Media,"157,438",Baja,5,29/06/2020,12/09/2020,29/12/2020,07/01/2021,08/01/2021,193
SDATOOL-7135,RCS,Alta,"198,065",Media,7,01/04/2024,21/12/2024,07/11/2024,03/12/2024,05/12/2024,248
SDATOOL-4720,GRM,Alta,"149,579",Media,3,12/07/2023,05/03/2024,25/02/2024,23/03/2024,31/03/2024,263
SDATOOL-2916,CCS,Media,"190,710",Media,7,07/11/2021,29/07/2022,14/06/2022,13/07/2022,17/07/2022,252
SDATOOL-2400,GRM,Media,"109,754",Baja,2,12/01/2025,07/05/2025,18/03/2025,08/04/2025,11/04/2025,89
SDATOOL-9041,CCS,Media,"167,501",Media,6,27/10/2024,07/06/2025,16/06/2025,23/06/2025,26/06/2025,242
SDATOOL-5161,RIC,Baja,"126,350",Baja,6,06/02/2022,01/06/2022,05/06/2022,13/06/2022,15/06/2022,129
SDATOOL-4404,GRM,Media,"386,929",Alta,10,29/05/2019,22/03/2020,08/03/2020,26/03/2020,29/03/2020,305
SDATOOL-3524,FIN,Media,"283,441",Alta,5,09/03/2019,19/01/2020,01/02/2020,23/02/2020,28/02/2020,356
SDATOOL-1259,FIN,Media,"305,220",Alta,8,06/11/2023,20/10/2024,07/01/2025,27/01/2025,28/01/2025,449
SDATOOL-1789,ENG,Media,"166,584",Media,6,21/09/2020,25/02/2021,16/01/2021,04/02/2021,05/02/2021,137
SDATOOL-5225,FIN,Media,"174,670",Media,6,25/04/2021,12/10/2021,27/09/2021,26/10/2021,04/11/2021,193
SDATOOL-5430,GRM,Media,"180,241",Media,7,25/05/2024,16/01/2025,21/12/2024,13/01/2025,15/01/2025,235
SDATOOL-2904,RCS,Media,"165,221",Media,4,14/06/2019,16/01/2020,13/01/2020,05/02/2020,13/02/2020,244
SDATOOL-8064,ENG,Baja,"147,655",Media,2,21/07/2020,28/02/2021,20/01/2021,27/01/2021,02/02/2021,196
SDATOOL-4473,FIN,Baja,"113,694",Baja,7,15/01/2025,03/06/2025,09/04/2025,28/04/2025,05/05/2025,110
SDATOOL-4254,FIN,Baja,"160,645",Media,5,19/12/2024,20/07/2025,04/07/2025,20/07/2025,23/07/2025,216
SDATOOL-2109,FIN,Media,"244,635",Alta,3,17/06/2024,11/06/2025,21/05/2025,01/06/2025,03/06/2025,351
SDATOOL-9653,GRM,Alta,"149,993",Baja,3,01/01/2020,12/03/2020,07/02/2020,03/03/2020,12/03/2020,71
SDATOOL-4545,CCS,Baja,"211,762",Media,3,02/01/2024,12/07/2024,02/07/2024,30/07/2024,03/08/2024,214
SDATOOL-7481,FIN,Alta,"363,742",Alta,10,23/08/2020,02/08/2021,15/09/2021,01/10/2021,03/10/2021,406
SDATOOL-5826,CIB,Media,"258,596",Alta,3,23/06/2023,01/05/2024,10/06/2024,30/06/2024,05/07/2024,378
SDATOOL-2980,T&C,Media,"118,876",Baja,4,05/10/2022,01/02/2023,02/01/2023,29/01/2023,30/01/2023,117
SDATOOL-1229,RIC,Baja,"181,165",Media,6,10/11/2023,19/05/2024,25/04/2024,02/05/2024,11/05/2024,183
SDATOOL-4661,FIN,Alta,"150,424",Baja,4,05/09/2024,03/12/2024,03/12/2024,29/12/2024,06/01/2025,123
SDATOOL-9031,CIB,Media,"304,395",Alta,6,17/02/2021,12/02/2022,07/02/2022,25/02/2022,01/03/2022,377
SDATOOL-1137,FIN,Media,"118,897",Media,1,19/02/2023,10/08/2023,20/07/2023,03/08/2023,10/08/2023,172
SDATOOL-3459,CIB,Media,"216,784",Media,4,30/11/2021,07/07/2022,29/06/2022,17/07/2022,26/07/2022,238
SDATOOL-7967,FIN,Media,"102,812",Baja,4,05/01/2019,01/06/2019,19/04/2019,03/05/2019,09/05/2019,124
SDATOOL-3170,RIC,Media,"122,009",Media,2,11/12/2023,30/05/2024,31/05/2024,16/06/2024,20/06/2024,192
SDATOOL-2265,CIB,Alta,"227,757",Media,10,21/05/2020,06/02/2021,16/05/2021,27/05/2021,03/06/2021,378
SDATOOL-4757,ENG,Media,"231,621",Alta,8,15/06/2022,18/05/2023,11/08/2023,29/08/2023,31/08/2023,442
SDATOOL-5362,GRM,Alta,"291,121",Alta,6,01/11/2024,19/09/2025,06/09/2025,26/09/2025,26/09/2025,329
SDATOOL-4949,T&C,Media,"155,606",Media,4,01/01/2019,22/09/2019,27/02/2019,26/03/2019,04/04/2019,93
SDATOOL-2049,CIB,Media,"343,054",Alta,8,29/08/2022,22/08/2023,05/09/2023,13/09/2023,15/09/2023,382
SDATOOL-8858,ENG,Alta,"169,329",Media,6,03/06/2020,13/12/2020,26/10/2020,17/11/2020,23/11/2020,173
SDATOOL-5318,FIN,Alta,"299,802",Alta,10,28/12/2019,23/12/2020,19/03/2021,04/04/2021,13/03/2022,806
SDATOOL-7384,ENG,Media,"203,919",Media,8,23/09/2022,13/03/2023,08/06/2023,01/07/2023,10/07/2023,290
SDATOOL-7398,FIN,Media,"130,721",Media,2,29/04/2022,27/11/2022,22/10/2022,30/10/2022,06/11/2022,191
SDATOOL-2795,FIN,Media,"203,675",Alta,1,01/01/2019,25/10/2019,05/09/2019,02/10/2019,12/10/2019,284
SDATOOL-4252,ENG,Media,"309,252",Alta,7,17/03/2024,16/03/2025,13/02/2025,08/03/2025,16/03/2025,364
SDATOOL-2187,ENG,Media,"243,668",Alta,3,02/03/2022,25/02/2023,17/03/2023,14/04/2023,16/04/2023,410
SDATOOL-8613,ENG,Media,"131,825",Baja,6,19/09/2019,13/01/2020,08/01/2020,22/01/2020,23/01/2020,126
SDATOOL-1417,ENG,Media,"213,913",Alta,9,09/11/2022,22/09/2023,21/12/2023,06/01/2024,14/01/2024,431
SDATOOL-7867,GRM,Media,"155,235",Media,5,02/03/2020,26/08/2020,24/07/2020,17/08/2020,19/08/2020,170
SDATOOL-4096,T&C,Media,"113,505",Baja,2,25/08/2021,31/10/2021,05/09/2021,28/09/2021,02/10/2021,38
SDATOOL-1700,CIB,Media,"130,812",Baja,3,24/08/2024,21/11/2024,23/01/2025,05/02/2025,11/02/2025,171
SDATOOL-1972,RIC,Baja,"102,264",Baja,2,12/03/2021,15/05/2021,21/03/2021,13/04/2021,15/04/2021,34
SDATOOL-9624,GRM,Media,"198,440",Media,7,27/02/2023,04/10/2023,22/09/2023,10/10/2023,12/10/2023,227
SDATOOL-6181,GRM,Media,"362,675",Alta,9,22/03/2019,10/01/2020,07/01/2020,05/02/2020,07/02/2020,322
SDATOOL-5630,RIC,Alta,"263,275",Alta,4,14/01/2023,03/12/2023,16/10/2023,10/11/2023,14/11/2023,304
SDATOOL-1391,RIC,Media,"225,621",Media,10,06/06/2023,16/02/2024,08/05/2024,17/05/2024,18/05/2024,347
SDATOOL-5863,FIN,Alta,"202,744",Media,4,07/10/2024,07/05/2025,22/05/2025,04/06/2025,05/06/2025,241
SDATOOL-3572,ENG,Baja,"174,496",Media,6,30/05/2021,14/12/2021,15/12/2021,02/01/2022,11/01/2022,226
SDATOOL-6808,RCS,Media,"131,945",Baja,5,13/10/2019,03/03/2020,22/01/2020,18/02/2020,27/02/2020,137
SDATOOL-8960,FIN,Baja,"129,351",Media,2,15/11/2022,01/08/2023,22/06/2023,15/07/2023,22/07/2023,249
SDATOOL-1747,ENG,Media,"218,325",Media,5,16/10/2024,05/04/2025,11/05/2025,26/05/2025,05/06/2025,232
SDATOOL-2707,ENG,Media,"270,334",Alta,4,27/03/2020,12/03/2021,08/04/2021,20/04/2021,25/04/2021,394
